Subj_idx,Stimulus,Response,Confidence,RT_dec,DotDiff,Accuracy
463,1,1,6,0.606,3.45,1
463,1,1,6,0.542,3.45,1
463,0,1,4,1.829,3.35,0
463,0,1,5,1.146,3.45,0
463,0,0,5,0.867,3.55,1
463,1,0,5,0.793,3.55,0
463,0,1,3,0.895,3.65,0
463,0,0,5,0.561,3.75,1
463,0,0,5,0.639,3.75,1
463,1,1,6,0.614,3.65,1
463,1,1,6,0.511,3.65,1
463,1,1,5,0.795,3.55,1
463,0,1,5,0.945,3.55,0
463,1,1,5,0.455,3.65,1
463,1,0,4,0.671,3.65,0
463,1,1,5,0.547,3.75,1
463,1,0,4,0.62,3.75,0
463,0,0,4,0.815,3.85,1
463,1,1,6,0.449,3.85,1
463,1,1,5,0.49,3.75,1
463,0,1,5,0.844,3.75,0
463,1,1,6,0.61,3.85,1
463,0,0,5,0.695,3.85,1
463,1,0,4,0.999,3.75,0
463,0,0,6,0.583,3.85,1
463,0,0,4,0.535,3.85,1
463,0,1,5,0.667,3.75,0
463,1,1,5,0.532,3.85,1
463,1,1,5,0.466,3.85,1
463,1,1,4,0.624,3.75,1
463,0,1,5,0.84,3.75,0
463,1,1,6,1.048,3.85,1
463,1,1,6,0.479,3.85,1
463,0,0,5,0.658,3.75,1
463,0,1,5,0.558,3.75,0
463,0,0,4,0.635,3.85,1
463,0,1,4,0.969,3.85,0
463,0,1,5,0.848,3.95,0
463,0,1,4,0.764,4.05,0
463,1,1,6,0.529,4.15,1
463,1,1,6,0.647,4.15,1
463,0,0,5,0.883,4.05,1
463,1,1,5,0.573,4.05,1
463,1,1,6,0.462,3.95,1
463,0,1,6,0.461,3.95,0
463,0,0,5,0.529,4.05,1
463,0,0,6,0.421,4.05,1
463,1,1,4,0.721,3.95,1
463,0,0,4,0.561,3.95,1
463,0,0,5,0.674,3.85,1
463,0,0,4,0.64,3.85,1
463,1,1,6,0.662,3.75,1
463,1,1,6,0.489,3.75,1
463,1,1,5,0.482,3.65,1
463,0,0,4,0.845,3.65,1
463,1,1,6,0.479,3.55,1
463,1,1,5,0.466,3.55,1
463,1,1,3,0.533,3.45,1
463,1,1,5,0.411,3.45,1
463,0,1,4,0.541,3.35,0
463,1,1,6,0.429,3.45,1
463,1,1,6,0.458,3.45,1
463,0,1,5,0.42,3.35,0
463,1,0,4,0.578,3.45,0
463,0,0,4,0.619,3.55,1
463,1,0,4,0.508,3.55,0
463,0,0,4,0.531,3.65,1
463,0,0,5,0.569,3.65,1
463,0,1,5,0.586,3.55,0
463,1,1,4,0.556,3.65,1
463,1,1,5,0.365,3.65,1
463,1,1,4,0.565,3.55,1
463,0,1,4,1.252,3.55,0
463,1,0,4,0.898,3.65,0
463,1,0,3,0.606,3.75,0
463,0,0,4,0.935,3.85,1
463,0,0,4,0.524,3.85,1
463,0,0,4,0.549,3.75,1
463,0,0,4,0.612,3.75,1
463,0,0,4,0.741,3.65,1
463,0,0,2,0.509,3.65,1
463,1,0,4,0.687,3.55,0
463,1,0,5,0.996,3.65,0
463,0,0,5,0.499,3.75,1
463,1,1,5,0.678,3.75,1
463,1,1,4,0.515,3.65,1
463,0,1,4,0.874,3.65,0
463,0,0,6,0.536,3.75,1
463,0,0,6,0.413,3.75,1
463,1,1,6,0.902,3.65,1
463,0,0,4,0.827,3.65,1
463,0,1,4,0.791,3.55,0
463,0,0,5,0.454,3.65,1
463,1,1,5,0.49,3.65,1
463,1,1,6,0.396,3.55,1
463,1,1,5,0.623,3.55,1
463,0,0,4,1.312,3.45,1
463,1,1,5,0.839,3.45,1
463,1,1,5,5.813,3.35,1
463,1,1,4,0.464,3.35,1
463,1,0,5,0.617,3.25,0
463,0,1,5,0.789,3.35,0
463,1,1,5,0.504,3.45,1
463,1,1,5,0.724,3.45,1
463,0,1,4,0.642,3.35,0
463,1,0,5,0.8,3.45,0
463,0,1,5,0.761,3.55,0
463,1,0,5,0.802,3.65,0
463,0,0,4,1.027,3.75,1
463,0,0,4,0.491,3.75,1
463,0,0,4,0.583,3.65,1
463,1,0,4,0.543,3.65,0
463,1,0,4,0.537,3.75,0
463,1,1,3,0.642,3.85,1
463,0,0,4,0.882,3.85,1
463,1,1,4,1.023,3.75,1
463,1,1,3,1.031,3.75,1
463,0,0,2,0.829,3.65,1
463,0,0,2,0.895,3.65,1
463,0,0,3,0.47,3.55,1
463,0,0,5,0.875,3.55,1
463,0,0,4,2.572,3.45,1
463,0,0,2,1.021,3.45,1
463,1,0,2,0.628,3.35,0
463,1,0,3,0.782,3.45,0
463,0,0,5,1.666,3.55,1
463,1,1,6,0.555,3.55,1
463,1,1,4,0.582,3.45,1
463,0,0,3,0.602,3.45,1
463,0,1,5,0.456,3.35,0
463,0,0,2,0.98,3.45,1
463,1,1,5,0.529,3.45,1
463,0,1,4,0.448,3.35,0
463,0,1,4,0.341,3.45,0
463,0,0,3,0.429,3.55,1
463,1,1,4,0.725,3.55,1
463,1,1,5,0.471,3.45,1
463,1,1,4,0.515,3.45,1
463,0,0,3,0.551,3.35,1
463,1,1,4,0.587,3.35,1
463,1,1,4,0.665,3.25,1
463,1,1,5,0.42,3.25,1
463,1,1,3,0.471,3.15,1
463,0,0,5,1.117,3.15,1
463,1,1,6,0.308,3.05,1
463,1,1,4,0.617,3.05,1
463,0,0,4,0.524,2.95,1
463,1,1,5,0.416,2.95,1
463,0,1,4,0.321,2.85,0
463,1,1,5,0.515,2.95,1
463,0,0,5,0.654,2.95,1
463,0,1,4,0.401,2.85,0
463,0,0,4,0.443,2.95,1
463,1,1,4,0.476,2.95,1
463,1,0,4,0.358,2.85,0
463,1,1,5,0.359,2.95,1
463,0,1,4,0.502,2.95,0
463,1,0,2,0.921,3.05,0
463,1,1,5,0.548,3.15,1
463,0,0,3,0.578,3.15,1
463,0,0,5,0.39,3.05,1
463,0,1,6,0.439,3.05,0
463,0,0,5,0.571,3.15,1
463,0,0,4,0.393,3.15,1
463,0,1,3,1.093,3.05,0
463,1,1,3,0.762,3.15,1
463,1,1,4,0.678,3.15,1
464,1,1,4,0.317,3.75,1
464,0,0,5,0.445,3.65,1
464,0,1,2,0.814,3.65,0
464,1,1,5,0.454,3.75,1
464,1,0,1,0.721,3.75,0
464,1,1,5,0.345,3.85,1
464,0,0,1,0.498,3.85,1
464,1,0,5,0.566,3.75,0
464,0,0,5,0.411,3.85,1
464,0,0,5,0.394,3.85,1
464,0,0,5,0.455,3.75,1
464,1,0,5,0.625,3.75,0
464,0,0,5,0.432,3.85,1
464,0,0,5,0.36,3.85,1
464,1,1,1,0.529,3.75,1
464,1,1,5,0.401,3.75,1
464,0,0,5,0.442,3.65,1
464,0,0,5,0.329,3.65,1
464,0,0,5,0.363,3.55,1
464,0,0,5,0.322,3.55,1
464,1,0,5,0.388,3.45,0
464,0,0,5,0.329,3.55,1
464,1,0,5,0.652,3.55,0
464,1,1,5,0.421,3.65,1
464,0,0,5,0.259,3.65,1
464,0,1,5,0.376,3.55,0
464,1,1,5,0.776,3.65,1
464,1,0,3,0.495,3.65,0
464,0,0,5,0.666,3.75,1
464,1,1,5,0.352,3.75,1
464,1,0,1,0.404,3.65,0
464,1,1,1,0.574,3.75,1
464,1,1,5,0.394,3.75,1
464,0,0,5,0.418,3.65,1
464,0,0,1,0.652,3.65,1
464,0,0,5,0.41,3.55,1
464,1,1,5,0.367,3.55,1
464,0,0,1,0.505,3.45,1
464,0,0,5,0.391,3.45,1
464,1,1,4,0.342,3.35,1
464,0,0,5,0.44,3.35,1
464,1,0,1,0.668,3.25,0
464,1,1,5,0.405,3.35,1
464,0,0,2,0.676,3.35,1
464,0,1,5,0.93,3.25,0
464,1,1,5,0.375,3.35,1
464,1,1,5,0.609,3.35,1
464,1,1,5,0.353,3.25,1
464,0,0,5,0.445,3.25,1
464,1,0,5,0.699,3.15,0
464,0,0,5,0.449,3.25,1
464,0,1,5,0.503,3.25,0
464,0,0,5,0.333,3.35,1
464,1,1,5,0.361,3.35,1
464,0,0,5,0.487,3.25,1
464,0,0,5,0.377,3.25,1
464,1,1,1,0.214,3.15,1
464,1,1,5,0.498,3.15,1
464,0,0,5,0.373,3.05,1
464,0,0,5,0.303,3.05,1
464,0,0,5,0.305,2.95,1
464,0,0,3,0.413,2.95,1
464,1,1,5,0.328,2.85,1
464,0,0,5,0.341,2.85,1
464,1,0,1,0.284,2.75,0
464,1,1,5,0.427,2.85,1
464,0,1,3,0.721,2.85,0
464,0,0,5,0.228,2.95,1
464,1,1,5,0.325,2.95,1
464,1,1,5,0.355,2.85,1
464,0,1,2,0.42,2.85,0
464,1,1,5,0.259,2.95,1
464,1,0,1,0.444,2.95,0
464,1,0,5,0.429,3.05,0
464,1,1,5,0.453,3.15,1
464,0,1,2,0.645,3.15,0
464,0,1,4,0.466,3.25,0
464,0,0,5,0.34,3.35,1
464,1,1,5,0.339,3.35,1
464,0,1,3,0.672,3.25,0
464,0,0,5,0.346,3.35,1
464,1,1,2,0.583,3.35,1
464,0,0,5,0.257,3.25,1
464,1,1,5,0.342,3.25,1
464,1,1,5,0.364,3.15,1
464,0,1,4,0.422,3.15,0
464,0,0,5,0.271,3.25,1
464,1,0,5,0.224,3.25,0
464,1,1,5,0.33,3.35,1
464,1,1,5,0.283,3.35,1
464,0,0,3,0.416,3.25,1
464,1,1,5,0.189,3.25,1
464,0,0,5,0.341,3.15,1
464,0,0,5,0.368,3.15,1
464,0,0,5,0.223,3.05,1
464,1,1,5,0.263,3.05,1
464,0,0,1,0.605,2.95,1
464,0,1,5,0.265,2.95,0
464,1,1,5,0.236,3.05,1
464,1,1,5,0.302,3.05,1
464,0,0,4,1.023,2.95,1
464,0,1,5,0.321,2.95,0
464,0,0,5,0.339,3.05,1
464,0,0,1,0.477,3.05,1
464,1,0,5,0.384,2.95,0
464,0,0,5,0.24,3.05,1
464,1,1,5,0.197,3.05,1
464,1,1,2,0.442,2.95,1
464,0,1,1,0.713,2.95,0
464,0,0,5,0.508,3.05,1
464,1,1,5,0.234,3.05,1
464,1,1,5,0.216,2.95,1
464,0,1,5,0.192,2.95,0
464,1,1,5,0.16,3.05,1
464,1,1,5,0.145,3.05,1
464,1,1,5,0.193,2.95,1
464,1,1,5,0.193,2.95,1
464,0,1,5,0.28,2.85,0
464,0,1,2,0.129,2.95,0
464,0,1,5,0.147,3.05,0
464,1,1,5,0.19,3.15,1
464,0,1,1,0.157,3.15,0
464,0,0,5,0.481,3.25,1
464,1,1,5,0.222,3.25,1
464,0,0,5,0.217,3.15,1
464,1,1,5,0.228,3.15,1
464,1,1,5,0.226,3.05,1
464,0,0,1,0.517,3.05,1
464,0,1,5,0.179,2.95,0
464,1,1,5,0.181,3.05,1
464,1,0,5,0.214,3.05,0
464,1,1,5,0.223,3.15,1
464,0,0,5,0.368,3.15,1
464,1,1,5,0.231,3.05,1
464,0,0,5,0.322,3.05,1
464,0,1,5,0.269,2.95,0
464,0,1,5,0.552,3.05,0
464,1,1,3,0.166,3.15,1
464,0,0,5,0.286,3.15,1
464,0,0,5,0.226,3.05,1
464,1,1,5,0.229,3.05,1
464,1,0,5,0.232,2.95,0
464,0,0,5,0.402,3.05,1
464,0,1,1,0.229,3.05,0
464,0,0,5,0.325,3.15,1
464,0,0,1,0.429,3.15,1
464,1,0,2,0.332,3.05,0
464,0,0,5,0.239,3.15,1
464,1,0,5,0.35,3.15,0
464,1,1,5,0.368,3.25,1
464,0,0,5,0.321,3.25,1
464,0,0,5,0.266,3.15,1
464,1,1,3,0.415,3.15,1
464,1,1,1,0.519,3.05,1
464,0,0,5,0.263,3.05,1
464,1,0,1,0.19,2.95,0
464,1,1,5,0.461,3.05,1
464,1,1,5,0.233,3.05,1
464,1,1,5,0.44,2.95,1
464,0,1,5,0.248,2.95,0
464,0,0,5,0.302,3.05,1
464,0,1,5,0.254,3.05,0
464,1,1,5,0.18,3.15,1
464,0,1,5,0.216,3.15,0
464,0,1,1,0.233,3.25,0
464,1,1,5,0.229,3.35,1
464,0,1,5,0.233,3.35,0
464,1,1,5,0.165,3.45,1
464,1,1,5,0.226,3.45,1
464,0,0,5,0.573,3.35,1
464,0,0,5,1.009,3.35,1
464,1,1,5,0.21,3.25,1
464,1,1,2,0.178,3.25,1
464,1,1,5,0.282,3.15,1
464,0,1,5,0.181,3.15,0
464,1,0,2,0.311,3.25,0
464,0,1,2,0.477,3.35,0
464,0,0,1,0.245,3.45,1
464,0,0,5,0.324,3.45,1
464,1,1,5,0.234,3.35,1
464,0,0,5,0.276,3.35,1
464,0,1,1,0.445,3.25,0
464,1,0,2,0.48,3.35,0
464,1,0,1,0.942,3.45,0
464,0,0,2,0.473,3.55,1
464,0,0,1,0.441,3.55,1
464,0,0,2,0.635,3.45,1
464,0,0,5,0.289,3.45,1
464,1,1,5,0.408,3.35,1
464,0,0,5,0.709,3.35,1
464,1,1,5,0.331,3.25,1
464,1,1,5,0.259,3.25,1
464,0,1,5,0.672,3.15,0
464,0,1,5,0.254,3.25,0
464,1,1,5,0.22,3.35,1
464,1,1,5,0.731,3.35,1
464,0,1,5,0.277,3.25,0
464,1,1,5,0.492,3.35,1
464,1,1,5,0.432,3.35,1
464,1,1,5,0.454,3.25,1
464,1,1,5,0.511,3.25,1
464,0,1,5,0.417,3.15,0
464,0,0,1,0.393,3.25,1
464,0,0,2,0.584,3.25,1
464,1,1,5,0.552,3.15,1
464,0,1,5,0.477,3.15,0
464,0,1,5,0.54,3.25,0
464,1,1,5,0.319,3.35,1
464,0,0,5,0.49,3.35,1
464,1,1,5,0.363,3.25,1
465,0,0,5,0.423,3.95,1
465,1,1,3,1.412,3.95,1
465,0,0,5,0.348,3.85,1
465,1,0,3,0.751,3.85,0
465,1,1,4,0.744,3.95,1
465,1,1,5,0.709,3.95,1
465,0,1,4,0.548,3.85,0
465,1,1,5,0.423,3.95,1
465,1,1,6,0.486,3.95,1
465,0,0,3,0.511,3.85,1
465,0,0,4,0.784,3.85,1
465,0,1,4,0.596,3.75,0
465,1,1,5,0.677,3.85,1
465,1,1,6,0.414,3.85,1
465,1,1,5,0.353,3.75,1
465,1,1,5,0.418,3.75,1
465,0,0,6,0.244,3.65,1
465,0,0,4,1.334,3.65,1
465,0,1,5,0.594,3.55,0
465,1,1,4,0.583,3.65,1
465,0,0,3,0.321,3.65,1
465,0,0,6,0.336,3.55,1
465,0,0,6,0.282,3.55,1
465,0,0,4,0.575,3.45,1
465,1,1,6,0.377,3.45,1
465,1,1,5,0.45,3.35,1
465,1,1,6,0.363,3.35,1
465,1,1,6,0.317,3.25,1
465,1,1,6,0.229,3.25,1
465,1,1,6,0.221,3.15,1
465,1,1,5,0.309,3.15,1
465,0,1,4,0.717,3.05,0
465,0,1,5,0.505,3.15,0
465,0,0,5,0.305,3.25,1
465,0,1,4,0.575,3.25,0
465,0,0,4,0.274,3.35,1
465,1,1,4,0.533,3.35,1
465,1,0,2,0.406,3.25,0
465,0,1,3,0.33,3.35,0
465,0,0,4,0.368,3.45,1
465,1,1,4,0.525,3.45,1
465,1,0,4,0.347,3.35,0
465,0,0,5,0.398,3.45,1
465,1,0,5,0.418,3.45,0
465,0,0,4,0.301,3.55,1
465,1,1,6,0.351,3.55,1
465,1,1,4,0.388,3.45,1
465,1,1,5,0.307,3.45,1
465,0,1,4,0.31,3.35,0
465,1,1,5,0.385,3.45,1
465,1,1,5,0.373,3.45,1
465,0,0,5,0.244,3.35,1
465,0,1,2,0.935,3.35,0
465,0,0,4,0.772,3.45,1
465,1,1,6,0.274,3.45,1
465,1,1,4,0.58,3.35,1
465,1,0,3,0.303,3.35,0
465,1,1,4,0.259,3.45,1
465,0,1,4,0.507,3.45,0
465,0,0,3,0.653,3.55,1
465,0,1,4,0.397,3.55,0
465,1,1,4,0.532,3.65,1
465,0,1,4,0.267,3.65,0
465,0,0,4,0.317,3.75,1
465,0,0,6,0.482,3.75,1
465,0,0,4,0.438,3.65,1
465,1,1,5,0.317,3.65,1
465,1,1,4,0.28,3.55,1
465,1,1,4,0.274,3.55,1
465,1,1,6,0.23,3.45,1
465,1,1,5,0.279,3.45,1
465,1,1,4,0.375,3.35,1
465,1,1,5,0.246,3.35,1
465,0,1,3,0.404,3.25,0
465,0,1,4,0.321,3.35,0
465,0,0,5,0.463,3.45,1
465,0,0,1,0.616,3.45,1
465,0,0,5,0.506,3.35,1
465,1,1,3,0.674,3.35,1
465,1,1,6,0.359,3.25,1
465,0,0,5,0.298,3.25,1
465,0,1,4,0.641,3.15,0
465,1,1,4,0.367,3.25,1
465,1,1,3,0.407,3.25,1
465,0,0,3,0.327,3.15,1
465,1,0,4,0.343,3.15,0
465,0,0,5,0.291,3.25,1
465,1,1,3,0.355,3.25,1
465,1,1,5,0.368,3.15,1
465,1,1,4,0.402,3.15,1
465,0,1,4,0.514,3.05,0
465,1,1,3,0.391,3.15,1
465,1,1,3,0.334,3.15,1
465,0,1,5,0.459,3.05,0
465,0,1,4,1.856,3.15,0
465,0,0,5,0.694,3.25,1
465,1,1,2,0.742,3.25,1
465,1,0,2,0.273,3.15,0
465,1,1,5,0.347,3.25,1
465,1,1,1,0.819,3.25,1
465,0,0,4,0.559,3.15,1
465,0,1,4,0.572,3.15,0
465,0,0,5,0.506,3.25,1
465,1,1,4,0.323,3.25,1
465,0,0,3,0.432,3.15,1
465,0,0,6,0.408,3.15,1
465,0,0,4,0.456,3.05,1
465,0,0,2,0.541,3.05,1
465,1,1,5,0.426,2.95,1
465,1,0,2,0.309,2.95,0
465,1,1,4,0.478,3.05,1
465,1,1,4,0.406,3.05,1
465,1,1,5,0.303,2.95,1
465,1,0,3,0.533,2.95,0
465,1,1,4,0.366,3.05,1
465,0,1,2,0.551,3.05,0
465,0,0,2,0.524,3.15,1
465,0,0,2,0.744,3.15,1
465,0,0,1,0.425,3.05,1
465,0,0,2,0.491,3.05,1
465,1,0,4,0.271,2.95,0
465,1,1,3,0.336,3.05,1
465,0,0,5,0.351,3.05,1
465,0,1,3,0.684,2.95,0
465,1,0,2,0.656,3.05,0
465,1,1,2,0.258,3.15,1
465,0,0,3,0.271,3.15,1
465,1,1,4,0.296,3.05,1
465,0,0,4,0.465,3.05,1
465,1,1,3,0.164,2.95,1
465,1,0,3,0.211,2.95,0
465,1,0,3,0.306,3.05,0
465,0,0,3,0.445,3.15,1
465,1,1,4,0.261,3.15,1
465,1,0,1,0.302,3.05,0
465,0,0,3,0.357,3.15,1
465,0,0,3,0.289,3.15,1
465,0,0,3,0.433,3.05,1
465,1,0,3,0.971,3.05,0
465,1,0,4,0.488,3.15,0
465,1,0,5,0.219,3.25,0
465,1,0,4,0.549,3.35,0
465,0,0,5,0.257,3.45,1
465,0,0,4,0.349,3.45,1
465,0,0,5,0.523,3.35,1
465,1,1,6,0.265,3.35,1
465,0,0,6,0.426,3.25,1
465,0,1,3,0.589,3.25,0
465,0,0,3,0.413,3.35,1
465,0,1,1,0.614,3.35,0
465,1,1,4,0.33,3.45,1
465,1,1,2,0.566,3.45,1
465,1,1,4,0.471,3.35,1
465,1,1,4,0.227,3.35,1
465,1,1,5,0.372,3.25,1
465,1,1,3,0.204,3.25,1
465,1,1,2,0.244,3.15,1
465,0,0,5,0.422,3.15,1
465,0,1,4,0.354,3.05,0
465,0,1,3,0.231,3.15,0
465,0,1,2,0.284,3.25,0
465,0,1,3,0.516,3.35,0
465,1,1,5,0.256,3.45,1
465,1,1,4,0.199,3.45,1
465,0,0,4,0.465,3.35,1
465,0,0,4,0.362,3.35,1
465,1,1,4,0.302,3.25,1
465,1,1,3,0.298,3.25,1
465,0,0,4,0.269,3.15,1
465,1,1,5,0.212,3.15,1
465,0,1,2,0.24,3.05,0
465,1,1,4,0.427,3.15,1
465,1,1,4,0.203,3.15,1
465,1,1,5,0.345,3.05,1
465,0,1,5,0.698,3.05,0
465,1,1,1,0.587,3.15,1
465,1,1,2,0.464,3.15,1
465,0,0,1,0.712,3.05,1
465,0,0,4,0.345,3.05,1
465,0,0,2,0.615,2.95,1
465,1,1,3,0.242,2.95,1
465,1,1,2,0.334,2.85,1
465,1,1,2,0.258,2.85,1
465,1,1,2,0.266,2.75,1
465,0,0,3,0.306,2.75,1
465,0,0,3,0.248,2.65,1
465,0,1,2,0.499,2.65,0
465,1,1,3,0.257,2.75,1
465,0,1,2,0.195,2.75,0
465,0,1,2,0.233,2.85,0
465,0,1,2,0.561,2.95,0
465,0,1,2,0.303,3.05,0
465,1,1,4,0.224,3.15,1
465,1,1,5,0.294,3.15,1
465,1,1,2,0.395,3.05,1
465,1,1,2,0.339,3.05,1
465,1,1,5,0.521,2.95,1
465,1,1,4,0.274,2.95,1
465,1,1,5,0.409,2.85,1
465,0,1,2,0.306,2.85,0
465,0,0,5,0.415,2.95,1
465,0,0,5,0.39,2.95,1
465,0,0,4,0.769,2.85,1
465,0,0,2,0.387,2.85,1
465,1,0,3,0.413,2.75,0
465,1,1,3,0.711,2.85,1
465,0,1,2,0.836,2.85,0
465,0,0,2,0.684,2.95,1
465,1,1,5,0.249,2.95,1
465,1,1,5,0.398,2.85,1
466,0,0,5,0.334,3.55,1
466,0,0,5,0.63,3.45,1
466,1,1,5,0.684,3.45,1
466,0,1,4,0.871,3.35,0
466,0,1,4,1.941,3.45,0
466,1,0,3,0.874,3.55,0
466,1,1,5,0.489,3.65,1
466,0,1,5,1.392,3.65,0
466,0,1,5,0.767,3.75,0
466,1,1,5,0.569,3.85,1
466,0,1,4,0.976,3.85,0
466,1,1,5,0.605,3.95,1
466,1,1,6,0.525,3.95,1
466,1,1,4,1.006,3.85,1
466,1,1,6,1.044,3.85,1
466,0,0,6,1.136,3.75,1
466,1,1,4,1.212,3.75,1
466,1,0,2,0.868,3.65,0
466,1,1,6,1.807,3.75,1
466,0,0,1,6.679,3.75,1
466,1,1,4,1.013,3.65,1
466,0,0,1,0.954,3.65,1
466,0,1,4,0.626,3.55,0
466,0,1,2,0.972,3.65,0
466,0,0,4,0.753,3.75,1
466,1,1,4,2.318,3.75,1
466,1,0,3,37.556,3.65,0
466,1,1,6,0.431,3.75,1
466,0,1,6,0.7,3.75,0
466,1,1,6,0.37,3.85,1
466,0,0,5,0.623,3.85,1
466,1,1,6,0.652,3.75,1
466,1,1,6,0.467,3.75,1
466,1,1,6,0.424,3.65,1
466,1,1,6,0.411,3.65,1
466,1,1,6,0.543,3.55,1
466,1,1,5,1.074,3.55,1
466,0,0,5,0.651,3.45,1
466,1,1,6,0.549,3.45,1
466,0,1,4,0.684,3.35,0
466,1,0,5,0.852,3.45,0
466,1,1,6,0.389,3.55,1
466,0,0,4,0.466,3.55,1
466,0,0,1,0.684,3.45,1
466,1,1,6,1.668,3.45,1
466,0,1,5,0.549,3.35,0
466,0,1,6,0.38,3.45,0
466,1,1,6,0.579,3.55,1
466,1,1,6,0.491,3.55,1
466,0,1,6,0.313,3.45,0
466,0,0,3,0.692,3.55,1
466,1,1,6,0.256,3.55,1
466,0,0,5,0.413,3.45,1
466,1,1,6,0.374,3.45,1
466,1,1,6,1.325,3.35,1
466,1,1,5,0.446,3.35,1
466,1,1,6,0.48,3.25,1
466,0,0,5,0.46,3.25,1
466,1,1,6,0.315,3.15,1
466,1,1,5,0.422,3.15,1
466,1,0,3,13.028,3.05,0
466,0,1,5,0.506,3.15,0
466,1,1,6,0.841,3.25,1
466,0,1,6,0.501,3.25,0
466,0,0,3,1.479,3.35,1
466,0,1,4,1.151,3.35,0
466,0,0,5,1.042,3.45,1
466,1,1,6,0.275,3.45,1
466,1,1,6,0.281,3.35,1
466,1,1,6,0.346,3.35,1
466,0,1,5,0.395,3.25,0
466,1,1,6,0.228,3.35,1
466,0,1,5,0.58,3.35,0
466,1,1,5,0.779,3.45,1
466,1,1,6,0.316,3.45,1
466,1,0,4,0.868,3.35,0
466,1,1,6,0.332,3.45,1
466,1,1,6,0.381,3.45,1
466,1,0,6,0.828,3.35,0
466,0,1,6,0.665,3.45,0
466,1,1,6,0.332,3.55,1
466,0,1,6,0.668,3.55,0
466,1,1,6,0.473,3.65,1
466,1,1,6,0.256,3.65,1
466,0,0,5,0.68,3.55,1
466,0,1,6,0.608,3.55,0
466,1,1,4,0.602,3.65,1
466,0,1,4,0.784,3.65,0
466,0,1,5,0.897,3.75,0
466,1,1,5,0.379,3.85,1
466,1,1,5,0.526,3.85,1
466,0,0,3,1.216,3.75,1
466,0,0,2,0.967,3.75,1
466,1,1,4,1.035,3.65,1
466,0,0,5,1.342,3.65,1
466,1,1,6,0.993,3.55,1
466,1,1,6,0.424,3.55,1
466,1,1,6,0.375,3.45,1
466,1,1,6,0.522,3.45,1
466,0,1,6,0.545,3.35,0
466,1,1,6,0.413,3.45,1
466,1,1,6,0.182,3.45,1
466,1,1,6,0.365,3.35,1
466,0,0,5,0.503,3.35,1
466,1,1,6,0.584,3.25,1
466,0,1,6,3.309,3.25,0
466,0,1,6,0.859,3.35,0
466,0,1,6,0.31,3.45,0
466,0,0,6,0.507,3.55,1
466,1,1,6,0.506,3.55,1
466,1,0,3,0.598,3.45,0
466,1,1,6,0.375,3.55,1
466,0,0,4,2.339,3.55,1
466,1,1,6,0.396,3.45,1
466,0,0,6,1.27,3.45,1
466,1,1,6,0.26,3.35,1
466,1,1,6,0.512,3.35,1
466,1,1,6,0.541,3.25,1
466,1,1,6,0.478,3.25,1
466,1,1,5,0.472,3.15,1
466,1,1,6,0.407,3.15,1
466,0,0,4,1.323,3.05,1
466,1,0,3,5.17,3.05,0
466,0,0,6,0.718,3.15,1
466,1,1,6,0.342,3.15,1
466,1,1,6,0.482,3.05,1
466,0,1,4,0.83,3.05,0
466,0,0,5,0.513,3.15,1
466,1,1,5,0.611,3.15,1
466,0,0,4,0.938,3.05,1
466,0,1,4,1.37,3.05,0
466,1,0,5,0.772,3.15,0
466,1,1,3,7.967,3.25,1
466,0,1,4,0.698,3.25,0
466,0,1,5,1.43,3.35,0
466,1,1,5,0.848,3.45,1
466,0,0,5,0.67,3.45,1
466,1,1,6,2.247,3.35,1
466,1,1,6,0.704,3.35,1
466,1,1,6,1.089,3.25,1
466,1,1,6,0.715,3.25,1
466,0,0,6,0.544,3.15,1
466,1,1,6,1.747,3.15,1
466,1,0,6,1.427,3.05,0
466,1,0,6,14.167,3.15,0
466,0,0,6,0.959,3.25,1
466,1,1,6,0.457,3.25,1
466,0,0,6,1.256,3.15,1
466,0,1,6,0.553,3.15,0
466,0,0,6,0.734,3.25,1
466,0,0,6,0.735,3.25,1
466,1,1,6,1.298,3.15,1
466,1,1,6,0.448,3.15,1
466,1,1,6,0.862,3.05,1
466,0,1,6,0.604,3.05,0
466,1,1,1,36.235,3.15,1
466,0,1,6,1.068,3.15,0
466,1,1,6,2.711,3.25,1
466,1,1,6,0.825,3.25,1
466,1,1,6,0.889,3.15,1
466,1,1,6,0.556,3.15,1
466,1,1,6,0.735,3.05,1
466,1,1,6,0.445,3.05,1
466,0,1,6,0.444,2.95,0
466,1,1,6,0.639,3.05,1
466,0,1,6,0.583,3.05,0
466,1,1,6,0.447,3.15,1
466,1,1,6,1.007,3.15,1
466,0,0,4,0.819,3.05,1
466,0,1,3,0.536,3.05,0
466,1,1,5,0.525,3.15,1
466,0,1,6,0.809,3.15,0
466,0,0,5,0.945,3.25,1
466,1,1,6,1.315,3.25,1
466,1,1,6,0.944,3.15,1
466,0,0,6,0.805,3.15,1
466,0,1,6,0.597,3.05,0
466,1,1,6,1.18,3.15,1
466,0,0,6,0.795,3.15,1
466,1,1,6,0.537,3.05,1
466,1,1,5,0.51,3.05,1
466,1,1,6,0.694,2.95,1
466,1,1,6,1.164,2.95,1
466,0,0,4,0.784,2.85,1
466,1,1,6,0.797,2.85,1
466,1,1,6,1.408,2.75,1
466,1,1,6,0.896,2.75,1
466,0,0,6,0.794,2.65,1
