Subj_idx,Stimulus,Response,Confidence,RT_dec,Accuracy,nbrA,CA,IA,prmt,mt,Apmt,EMGtrial,force,EMG,Gender,age,RT_conf,Block,Trial
17,1,1,3,0.376464844,1,3,1,2,276.3671875,100.0976563,0.094238281,I C,1.585042818,1,H,21,NaN,8,62
17,2,2,2,0.478515625,1,1,1,0,382.8125,95.703125,0.3828125,C,0.8751178,1,H,21,NaN,8,63
17,2,2,2,0.413574219,1,1,1,0,323.2421875,90.33203125,0.323242188,C,1.014042775,1,H,21,NaN,8,64
17,2,1,1,0.643066406,0,3,1,2,495.1171875,147.9492188,0.409667969,I C I,0.919755437,1,H,21,NaN,8,65
17,2,2,3,0.496582031,1,2,1,1,395.5078125,101.0742188,0.169921875,I C,0.848180304,1,H,21,NaN,8,66
17,2,2,3,0.44140625,1,6,1,5,371.5820313,69.82421875,0.111328125,I I I I I C,1.477592692,1,H,21,NaN,8,67
17,2,2,2,0.440917969,1,1,1,0,330.078125,110.8398438,0.330078125,C,0.830167808,1,H,21,NaN,8,68
17,1,1,1,0.3359375,1,1,1,0,242.1875,93.75,0.2421875,C,0.957580431,1,H,21,NaN,8,69
17,2,1,1,0.477050781,0,2,0,2,364.7460938,112.3046875,0.122070313,I I,1.012392921,1,H,21,NaN,8,70
17,1,1,1,0.583496094,1,6,6,0,483.8867188,99.609375,0.010253906,C C C C C C,1.572855321,1,H,21,NaN,9,1
17,1,1,3,0.560546875,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,H,21,NaN,9,2
17,1,1,2,0.419433594,1,4,2,2,321.7773438,97.65625,0.233886719,C I I C,1.196117888,1,H,21,NaN,9,3
17,1,2,1,0.426269531,0,4,3,1,308.1054688,118.1640625,0.146484375,C C I,0.776180317,1,H,21,NaN,9,4
17,2,1,1,0.329589844,0,1,0,1,246.09375,83.49609375,0.24609375,I,1.07188041,1,H,21,NaN,9,5
17,1,1,2,0.513671875,1,2,2,0,438.4765625,75.1953125,0.323242188,C C,1.261667876,1,H,21,NaN,9,6
17,2,2,3,0.466308594,1,4,1,3,352.5390625,113.7695313,0.069824219,I I I C,1.164680248,1,H,21,NaN,9,7
17,1,1,1,0.559082031,1,3,3,0,477.0507813,82.03125,0.033691406,C C C,1.302155369,1,H,21,NaN,9,8
17,2,2,1,0.747070313,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,H,21,NaN,9,9
17,2,1,1,0.498535156,0,2,0,2,411.6210938,86.9140625,0.177734375,I I,1.125042901,1,H,21,NaN,9,10
17,1,1,3,0.42578125,1,5,4,1,358.3984375,67.3828125,0.191894531,C C C I C,1.387830354,1,H,21,NaN,9,11
17,1,1,3,0.555664063,1,2,2,0,460.4492188,95.21484375,0.211425781,C C,1.076580409,1,H,21,NaN,9,12
17,1,1,2,0.337402344,1,2,1,1,245.6054688,91.796875,0.139648438,I C,1.025230418,1,H,21,NaN,9,13
17,2,1,1,0.375,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,H,21,NaN,9,14
17,2,2,1,0.829101563,1,4,1,3,754.3945313,74.70703125,0.21875,I I I C,1.667892658,1,H,21,NaN,9,15
17,2,1,0,0.436035156,0,1,0,1,234.8632813,201.171875,0.234863281,I,1.208292886,1,H,21,NaN,9,16
17,2,2,4,0.578125,1,7,2,5,467.7734375,110.3515625,0.1875,I I I C I C,1.389605208,1,H,21,NaN,9,17
17,1,1,4,0.392089844,1,2,2,0,315.9179688,76.171875,0.217285156,C C,1.748267789,1,H,21,NaN,9,18
17,2,2,3,0.452148438,1,4,2,2,391.1132813,61.03515625,0.07421875,C I I C,1.790930136,1,H,21,NaN,9,19
17,1,1,4,0.311035156,1,3,3,0,204.1015625,106.9335938,0.030273438,C C C,1.401930351,1,H,21,NaN,9,20
17,2,2,3,0.496582031,1,1,1,0,376.953125,119.6289063,0.376953125,C,1.241892734,1,H,21,NaN,9,21
17,2,1,0,0.368164063,0,2,0,2,233.8867188,134.2773438,0.162597656,I I,1.35288036,1,H,21,NaN,9,22
17,2,1,0,0.409179688,0,5,0,5,347.65625,61.5234375,0.021972656,I I I I I,1.348880361,1,H,21,NaN,9,23
17,1,1,4,0.411621094,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,H,21,NaN,9,24
17,2,1,1,0.358886719,0,1,0,1,284.6679688,74.21875,0.284667969,I,1.223492883,1,H,21,NaN,9,25
17,1,1,3,0.669433594,1,4,2,2,580.5664063,88.8671875,0.312988281,C I C,1.212517885,1,H,21,NaN,9,26
17,1,2,2,0.664550781,0,9,4,5,562.0117188,102.5390625,0.145507813,C I C I I C I C I,1.624630166,1,H,21,NaN,9,27
17,1,1,4,0.479980469,1,1,1,0,412.5976563,67.3828125,0.412597656,C,1.122342901,1,H,21,NaN,9,28
17,2,2,3,0.684082031,1,1,1,0,418.9453125,265.1367188,0.418945313,C,1.814305132,1,H,21,NaN,9,29
17,1,1,2,0.489746094,1,6,4,2,411.6210938,78.125,0.028808594,C C C I I C,1.155605395,1,H,21,NaN,9,30
17,1,1,2,0.380371094,1,1,1,0,293.4570313,86.9140625,0.293457031,C,1.046355415,1,H,21,NaN,9,31
17,2,1,0,0.416992188,0,1,0,1,291.015625,125.9765625,0.291015625,I,1.236105381,1,H,21,NaN,9,32
17,1,1,4,0.427734375,1,1,1,0,291.015625,136.71875,0.291015625,C,1.104230404,1,H,21,NaN,9,33
17,1,2,2,0.386230469,0,2,0,2,255.859375,130.3710938,0.18359375,I I,1.785830137,1,H,21,NaN,9,34
17,2,1,1,0.524414063,0,1,0,1,440.9179688,83.49609375,0.440917969,I,1.621605312,1,H,21,NaN,9,35
17,1,1,4,0.412109375,1,1,1,0,314.453125,97.65625,0.314453125,C,0.993655424,1,H,21,NaN,9,36
17,1,1,4,0.451660156,1,1,1,0,354.0039063,97.65625,0.354003906,C,1.089730407,1,H,21,NaN,9,37
17,2,2,4,0.403808594,1,2,1,1,304.6875,99.12109375,0.3125,C,2.015380096,1,H,21,NaN,9,38
17,1,1,4,0.395507813,1,1,1,0,311.0351563,84.47265625,0.311035156,C,1.721817794,1,H,21,NaN,9,39
17,1,1,4,0.4375,1,3,3,0,318.8476563,118.6523438,0.221191406,C C C,1.055542913,1,H,21,NaN,9,40
17,1,1,4,0.48046875,1,2,1,1,409.6679688,70.80078125,0.259277344,I C,1.348255361,1,H,21,NaN,9,41
17,2,2,4,0.421386719,1,2,1,1,315.4296875,105.9570313,0.0625,I C,1.469980193,1,H,21,NaN,9,42
17,1,1,4,0.402832031,1,4,4,0,298.828125,104.0039063,0.141601563,C C C C,1.537017827,1,H,21,NaN,9,43
17,2,2,2,0.499511719,1,3,2,1,411.1328125,88.37890625,0.202148438,I C C,1.331405218,1,H,21,NaN,9,44
17,2,1,2,0.387695313,0,1,0,1,289.0625,98.6328125,0.2890625,I,1.443280344,1,H,21,NaN,9,45
17,2,1,2,0.411132813,0,1,0,1,345.703125,65.4296875,0.345703125,I,1.609080314,1,H,21,NaN,9,46
17,1,1,4,0.644042969,1,1,1,0,576.171875,67.87109375,0.576171875,C,1.398880352,1,H,21,NaN,9,47
17,1,1,1,0.436035156,1,1,1,0,343.75,92.28515625,0.34375,C,1.457355341,1,H,21,NaN,9,48
17,1,1,4,0.518554688,1,1,1,0,458.4960938,60.05859375,0.458496094,C,1.713230295,1,H,21,NaN,9,49
17,1,2,0,0.426757813,0,1,0,1,348.6328125,78.125,0.348632813,I,1.083855262,1,H,21,NaN,9,50
17,2,1,1,0.606445313,0,1,0,1,503.4179688,103.0273438,0.503417969,I,1.157017895,1,H,21,NaN,9,51
17,2,2,3,0.420898438,1,1,1,0,350.5859375,70.3125,0.350585938,C,1.985092601,1,H,21,NaN,9,52
17,2,1,0,0.470703125,0,7,1,6,366.2109375,104.4921875,0.04296875,I I I C I I I,1.319167866,1,H,21,NaN,9,53
17,1,1,4,0.537109375,1,3,2,1,462.4023438,74.70703125,0.357421875,C I C,1.650830307,1,H,21,NaN,9,54
17,1,1,4,0.344238281,1,1,1,0,288.5742188,55.6640625,0.288574219,C,1.6858053,1,H,21,NaN,9,55
17,1,1,4,0.321777344,1,6,2,4,234.8632813,86.9140625,0.039550781,I I I C C,1.228780382,1,H,21,NaN,9,56
17,2,2,3,0.805664063,1,2,1,1,717.2851563,88.37890625,0.305175781,I C,1.679592656,1,H,21,NaN,9,57
17,1,1,4,0.520507813,1,8,4,4,452.1484375,68.359375,0.086914063,I I C I C C I C,1.385917854,1,H,21,NaN,9,58
17,1,1,2,0.586425781,1,5,1,4,483.8867188,102.5390625,0.17578125,I I I C,0.993630424,1,H,21,NaN,9,59
17,1,2,2,0.801269531,0,2,1,1,683.1054688,118.1640625,0.385253906,C I,0.93026779,1,H,21,NaN,9,60
17,2,1,0,0.966796875,0,11,6,5,882.3242188,84.47265625,0.337402344,I I I C C C I C C I,1.665830304,1,H,21,NaN,9,61
17,1,1,4,0.473632813,1,4,2,2,377.9296875,95.703125,0.182617188,C I C,1.858917769,1,H,21,NaN,9,62
17,2,2,3,0.545410156,1,1,1,0,470.2148438,75.1953125,0.470214844,C,1.332630218,1,H,21,NaN,9,63
17,1,1,4,0.542480469,1,1,1,0,453.6132813,88.8671875,0.453613281,C,1.097855405,1,H,21,NaN,9,64
17,1,1,4,0.388671875,1,1,1,0,315.4296875,73.2421875,0.315429688,C,1.479730337,1,H,21,NaN,9,65
17,2,2,3,0.453125,1,3,1,2,350.0976563,103.0273438,0.047851563,I I C,1.107480258,1,H,21,NaN,9,66
17,1,1,3,0.560058594,1,2,1,1,480.46875,79.58984375,0.403808594,I C,1.248842878,1,H,21,NaN,9,67
17,1,1,1,1.085449219,1,11,4,7,1006.835938,78.61328125,0.39453125,C I C I I C I I I C,1.537167827,1,H,21,NaN,9,68
17,1,1,4,0.352050781,1,2,2,0,223.1445313,128.90625,0.037109375,C C,1.763167787,1,H,21,NaN,9,69
17,1,1,3,0.390136719,1,1,1,0,226.5625,163.5742188,0.2265625,C,1.100855405,1,H,21,NaN,9,70
17,1,1,2,0.693847656,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,H,21,NaN,10,1
17,1,1,1,0.417480469,1,2,1,1,300.2929688,117.1875,0.354980469,C,1.176055392,1,H,21,NaN,10,2
17,1,1,3,0.422851563,1,4,2,2,334.4726563,88.37890625,0.165039063,C I C,1.265805375,1,H,21,NaN,10,3
17,1,1,3,0.377441406,1,1,1,0,246.09375,131.3476563,0.24609375,C,0.927580436,1,H,21,NaN,10,4
17,1,2,3,0.40625,0,5,2,3,267.578125,138.671875,0.084960938,C I I C I,0.937842788,1,H,21,NaN,10,5
17,1,1,3,0.567871094,1,4,4,0,487.7929688,80.078125,0.09765625,C C C C,1.107517904,1,H,21,NaN,10,6
17,2,1,2,0.329101563,0,1,0,1,239.7460938,89.35546875,0.239746094,I,1.224667883,1,H,21,NaN,10,7
17,1,2,0,0.312011719,0,1,0,1,175.78125,136.2304688,0.17578125,I,0.993430278,1,H,21,NaN,10,8
17,2,2,3,0.971191406,1,7,1,6,894.53125,76.66015625,0.065917969,I I I I I I C,1.707455151,1,H,21,NaN,10,9
17,2,1,0,0.338867188,0,3,0,3,228.0273438,110.8398438,0.035644531,I I I,1.543055326,1,H,21,NaN,10,10
17,1,1,4,0.725585938,1,6,2,4,636.71875,88.8671875,0.332519531,I C I I C,0.996967924,1,H,21,NaN,10,11
17,1,1,4,0.428710938,1,4,2,2,371.09375,57.6171875,0.131347656,I I C C,1.788667782,1,H,21,NaN,10,12
17,1,1,2,0.596679688,1,2,2,0,515.625,81.0546875,0.410644531,C C,1.364242858,1,H,21,NaN,10,13
17,1,1,2,0.528808594,1,7,6,1,432.6171875,96.19140625,0.135742188,C C C C C C,1.090942907,1,H,21,NaN,10,14
17,1,1,2,0.442382813,1,3,3,0,345.703125,96.6796875,0.130371094,C C C,1.142767897,1,H,21,NaN,10,15
17,2,2,3,0.741210938,1,5,2,3,638.671875,102.5390625,0.185058594,I I I C C,0.81519281,1,H,21,NaN,10,16
17,1,1,4,0.5078125,1,2,2,0,440.9179688,66.89453125,0.241699219,C C,1.539442827,1,H,21,NaN,10,17
17,1,2,3,0.696777344,0,3,1,2,618.1640625,78.61328125,0.080078125,C I I,1.346455215,1,H,21,NaN,10,18
17,1,1,3,0.443847656,1,7,3,4,329.1015625,114.7460938,0.055664063,C I C I C,1.582880319,1,H,21,NaN,10,19
17,1,1,4,0.508300781,1,2,1,1,409.1796875,99.12109375,0.34765625,I C,1.368342857,1,H,21,NaN,10,20
17,1,1,3,0.43359375,1,1,1,0,349.609375,83.984375,0.349609375,C,1.372480356,1,H,21,NaN,10,21
17,1,2,3,0.42578125,0,1,0,1,325.1953125,100.5859375,0.325195313,I,1.190892743,1,H,21,NaN,10,22
17,2,2,4,0.677246094,1,4,1,3,586.9140625,90.33203125,0.070800781,I I I C,1.403092705,1,H,21,NaN,10,23
17,2,1,1,0.857421875,0,3,0,3,784.6679688,72.75390625,0.4921875,I I I,1.105467904,1,H,21,NaN,10,24
17,1,1,1,0.560058594,1,7,7,0,412.5976563,147.4609375,0.010253906,C C C C C C C,1.086167908,1,H,21,NaN,10,25
17,1,1,3,0.608398438,1,5,4,1,529.296875,79.1015625,0.103515625,C C C I C,1.170967892,1,H,21,NaN,10,26
17,2,1,2,0.401367188,0,1,0,1,312.0117188,89.35546875,0.312011719,I,1.086067908,1,H,21,NaN,10,27
17,1,2,2,0.591308594,0,7,5,2,508.7890625,82.51953125,0.027832031,C C C C C I I,1.579417674,1,H,21,NaN,10,28
17,1,1,3,0.803222656,1,6,3,3,703.6132813,99.609375,0.213867188,C I C I I C,1.286242872,1,H,21,NaN,10,29
17,1,1,4,0.375976563,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,H,21,NaN,10,30
17,1,1,4,0.3671875,1,2,1,1,272.9492188,94.23828125,0.241699219,I C,1.219067884,1,H,21,NaN,10,31
17,2,2,3,0.461425781,1,3,1,2,362.3046875,99.12109375,0.01953125,I C,0.844780305,1,H,21,NaN,10,32
17,1,2,2,0.442382813,0,2,0,2,365.234375,77.1484375,0.237792969,I I,1.304505223,1,H,21,NaN,10,33
17,2,1,1,0.375976563,0,1,0,1,259.2773438,116.6992188,0.259277344,I,1.094280406,1,H,21,NaN,10,34
17,2,1,1,0.434570313,0,4,1,3,247.0703125,187.5,0.107910156,I I C I,0.911355439,1,H,21,NaN,10,35
17,1,1,4,0.293457031,1,1,1,0,218.2617188,75.1953125,0.218261719,C,1.444255344,1,H,21,NaN,10,36
17,1,2,2,0.416503906,0,2,1,1,320.8007813,95.703125,0.254394531,C I,1.016880274,1,H,21,NaN,10,37
17,1,1,3,0.398925781,1,3,3,0,299.8046875,99.12109375,0.092773438,C C C,1.060017912,1,H,21,NaN,10,38
17,2,1,0,0.335449219,0,1,0,1,233.8867188,101.5625,0.233886719,I,0.950855432,1,H,21,NaN,10,39
17,1,1,4,0.401855469,1,1,1,0,331.0546875,70.80078125,0.331054688,C,1.443580344,1,H,21,NaN,10,40
17,1,2,2,0.605957031,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,H,21,NaN,10,41
17,1,1,4,0.375,1,5,3,2,304.6875,70.3125,0.176757813,C I C I C,1.338592862,1,H,21,NaN,10,42
17,1,1,2,0.895019531,1,3,3,0,800.78125,94.23828125,0.543457031,C C C,1.093617906,1,H,21,NaN,10,43
17,2,1,2,0.865234375,0,4,0,4,753.4179688,111.8164063,0.274414063,I I I I,1.1260304,1,H,21,NaN,10,44
17,1,1,4,0.525390625,1,4,3,1,417.4804688,107.9101563,0.101074219,C I C C,1.564780322,1,H,21,NaN,10,45
17,2,1,3,0.377441406,0,1,0,1,272.4609375,104.9804688,0.272460938,I,0.965342929,1,H,21,NaN,10,46
17,2,2,2,0.460449219,1,2,1,1,378.90625,81.54296875,0.211425781,I C,1.400055206,1,H,21,NaN,10,47
17,1,1,3,0.617675781,1,1,1,0,514.6484375,103.0273438,0.514648438,C,0.993805424,1,H,21,NaN,10,48
17,1,2,3,0.826171875,0,8,4,4,707.5195313,118.6523438,0.404296875,C C I C I C I I,1.131730254,1,H,21,NaN,10,49
17,1,1,4,0.330078125,1,6,3,3,302.2460938,27.83203125,0.074707031,C I C I I C,0.899842941,1,H,21,NaN,10,50
17,1,1,0,0.356933594,1,3,2,1,225.0976563,131.8359375,0.161621094,C I C,0.949167932,1,H,21,NaN,10,51
17,1,1,3,0.522949219,1,2,2,0,439.453125,83.49609375,0.056640625,C C,1.584642818,1,H,21,NaN,10,52
17,1,2,1,0.634765625,0,4,2,2,543.9453125,90.8203125,0.336425781,C C I I,1.083842762,1,H,21,NaN,10,53
17,2,2,3,0.983398438,1,2,2,0,889.1601563,94.23828125,0.628417969,C C,1.946067608,1,H,21,NaN,10,54
17,2,1,1,0.580078125,0,1,0,1,498.046875,82.03125,0.498046875,I,1.388317854,1,H,21,NaN,10,55
17,2,1,1,0.541992188,0,3,1,2,417.96875,124.0234375,0.37109375,I C I,0.914742938,1,H,21,NaN,10,56
17,1,2,2,0.676757813,0,2,1,1,546.875,129.8828125,0.095214844,C I,0.81555531,1,H,21,NaN,10,57
17,2,2,2,0.481445313,1,2,1,1,354.0039063,127.4414063,0.384765625,C,0.798792813,1,H,21,NaN,10,58
17,2,2,2,0.478515625,1,2,1,1,376.953125,101.5625,0.324707031,I C,0.859230302,1,H,21,NaN,10,59
17,2,1,1,0.331542969,0,3,0,3,198.7304688,132.8125,0.026367188,I I I,1.003705422,1,H,21,NaN,10,60
17,2,1,2,0.332519531,0,2,0,2,225.0976563,107.421875,0.088378906,I I,1.152167896,1,H,21,NaN,10,61
17,1,1,3,0.502929688,1,3,2,1,408.203125,94.7265625,0.161621094,C I C,1.069355411,1,H,21,NaN,10,62
17,1,1,2,0.311035156,1,2,2,0,189.453125,121.5820313,0.076660156,C C,1.230892882,1,H,21,NaN,10,63
17,1,2,0,0.354003906,0,1,0,1,217.2851563,136.71875,0.217285156,I,0.828967808,1,H,21,NaN,10,64
17,2,1,1,0.355957031,0,1,0,1,267.578125,88.37890625,0.267578125,I,1.18643039,1,H,21,NaN,10,65
17,2,1,3,0.418457031,0,2,0,2,216.3085938,202.1484375,0.060546875,I I,0.987917925,1,H,21,NaN,10,66
17,1,2,3,0.530761719,0,3,0,3,367.6757813,163.0859375,0.247558594,I I I,1.169417747,1,H,21,NaN,10,67
17,1,1,1,0.424804688,1,2,1,1,262.2070313,162.5976563,0.208007813,I C,1.064305411,1,H,21,NaN,10,68
17,2,1,1,0.676269531,0,2,0,2,588.8671875,87.40234375,0.3046875,I I,1.01509292,1,H,21,NaN,10,69
17,2,2,2,0.938476563,1,5,4,1,875.4882813,62.98828125,0.430664063,I C C C C,1.549130179,1,H,21,NaN,10,70
18,2,2,4,0.501464844,1,1,1,0,451.171875,50.29296875,0.451171875,C,1.317367721,1,H,21,NaN,1,1
18,1,1,3,0.4921875,1,1,1,0,402.8320313,89.35546875,0.402832031,C,1.219692884,1,H,21,NaN,1,2
18,1,1,2,0.6640625,1,1,1,0,587.890625,76.171875,0.587890625,C,1.208592886,1,H,21,NaN,1,3
18,1,1,4,0.802734375,1,1,1,0,729.0039063,73.73046875,0.729003906,C,1.321980365,1,H,21,NaN,1,4
18,1,1,4,0.811035156,1,3,3,0,748.5351563,62.5,0.412597656,C C C,1.329942864,1,H,21,NaN,1,5
18,2,2,4,0.4296875,1,1,1,0,374.5117188,55.17578125,0.374511719,C,1.424392701,1,H,21,NaN,1,6
18,2,1,1,0.770996094,0,1,0,1,671.3867188,99.609375,0.671386719,I,1.198130388,1,H,21,NaN,1,7
18,2,2,4,0.584472656,1,1,1,0,498.046875,86.42578125,0.498046875,C,1.165417748,1,H,21,NaN,1,8
18,1,1,4,0.579589844,1,5,1,4,459.4726563,120.1171875,0.05078125,I I I I C,1.102030405,1,H,21,NaN,1,9
18,1,1,3,0.804199219,1,3,3,0,731.9335938,72.265625,0.375,C C C,1.388580354,1,H,21,NaN,1,10
18,1,1,3,0.580566406,1,1,1,0,463.8671875,116.6992188,0.463867188,C,1.114417903,1,H,21,NaN,1,11
18,1,1,0,0.652832031,1,1,1,0,546.875,105.9570313,0.546875,C,1.154467895,1,H,21,NaN,1,12
18,2,1,2,0.768066406,0,1,0,1,701.171875,66.89453125,0.701171875,I,1.340030362,1,H,21,NaN,1,13
18,1,1,4,0.531738281,1,1,1,0,440.9179688,90.8203125,0.440917969,C,1.261830376,1,H,21,NaN,1,14
18,1,1,4,0.8046875,1,3,3,0,720.2148438,84.47265625,0.386230469,C C C,1.303205369,1,H,21,NaN,1,15
18,2,1,3,0.516601563,0,1,0,1,417.96875,98.6328125,0.41796875,I,1.235155381,1,H,21,NaN,1,16
18,2,2,4,0.454589844,1,1,1,0,362.3046875,92.28515625,0.362304688,C,1.04038027,1,H,21,NaN,1,17
18,2,1,4,0.804199219,0,5,3,2,721.6796875,82.51953125,0.058105469,C C I C I,1.293192871,1,H,21,NaN,1,18
18,1,1,4,0.543457031,1,1,1,0,476.0742188,67.3828125,0.476074219,C,1.401605351,1,H,21,NaN,1,19
18,1,1,3,0.80078125,1,2,2,0,726.0742188,74.70703125,0.402832031,C C,1.346217861,1,H,21,NaN,1,20
18,2,2,4,0.854980469,1,4,4,0,804.1992188,50.78125,0.413085938,C C C C,1.688155154,1,H,21,NaN,1,21
18,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,H,21,NaN,1,22
18,1,1,4,0.579101563,1,1,1,0,501.953125,77.1484375,0.501953125,C,1.381567855,1,H,21,NaN,1,23
18,1,1,3,0.588378906,1,1,1,0,521.484375,66.89453125,0.521484375,C,1.383955354,1,H,21,NaN,1,24
18,1,1,2,0.474609375,1,1,1,0,385.2539063,89.35546875,0.385253906,C,1.35098036,1,H,21,NaN,1,25
18,2,2,4,0.510253906,1,1,1,0,402.8320313,107.421875,0.402832031,C,1.189955243,1,H,21,NaN,1,26
18,2,1,3,0.629882813,0,2,1,1,533.6914063,96.19140625,0.041503906,C I,1.420430348,1,H,21,NaN,1,27
18,1,1,4,0.565429688,1,1,1,0,465.8203125,99.609375,0.465820313,C,1.165442893,1,H,21,NaN,1,28
18,1,1,4,0.491210938,1,1,1,0,402.8320313,88.37890625,0.402832031,C,1.251780378,1,H,21,NaN,1,29
18,2,1,2,0.543945313,0,1,0,1,410.15625,133.7890625,0.41015625,I,1.173480392,1,H,21,NaN,1,30
18,2,2,4,0.474121094,1,1,1,0,382.3242188,91.796875,0.382324219,C,1.271942729,1,H,21,NaN,1,31
18,1,1,4,0.69921875,1,1,1,0,603.0273438,96.19140625,0.603027344,C,1.166780393,1,H,21,NaN,1,32
18,1,1,2,0.727539063,1,1,1,0,609.375,118.1640625,0.609375,C,1.29839287,1,H,21,NaN,1,33
18,1,1,3,0.559082031,1,1,1,0,452.6367188,106.4453125,0.452636719,C,1.143042897,1,H,21,NaN,1,34
18,2,1,3,0.666503906,0,1,0,1,546.875,119.6289063,0.546875,I,1.316917866,1,H,21,NaN,1,35
18,2,1,2,0.719726563,0,2,0,2,654.296875,65.4296875,0.47265625,I I,1.149417896,1,H,21,NaN,1,36
18,1,1,1,0.597167969,1,1,1,0,472.65625,124.5117188,0.47265625,C,1.166842893,1,H,21,NaN,1,37
18,1,1,1,0.561035156,1,1,1,0,483.8867188,77.1484375,0.483886719,C,1.225217883,1,H,21,NaN,1,38
18,1,1,1,0.64453125,1,1,1,0,552.2460938,92.28515625,0.552246094,C,1.224592883,1,H,21,NaN,1,39
18,2,1,1,1.186523438,0,4,0,4,1130.371094,56.15234375,0.521484375,I I I I,1.647255307,1,H,21,NaN,1,40
18,2,1,3,0.615234375,0,1,0,1,521.9726563,93.26171875,0.521972656,I,1.301980369,1,H,21,NaN,1,41
18,1,1,3,0.803222656,1,3,3,0,734.8632813,68.359375,0.373535156,C C C,1.451655342,1,H,21,NaN,1,42
18,1,1,3,0.544433594,1,1,1,0,453.125,91.30859375,0.453125,C,1.193467888,1,H,21,NaN,1,43
18,1,1,3,0.549316406,1,1,1,0,437.5,111.8164063,0.4375,C,1.169455393,1,H,21,NaN,1,44
18,2,1,0,0.805175781,0,3,0,3,718.75,86.42578125,0.350097656,I I I,1.103855404,1,H,21,NaN,1,45
18,2,1,2,0.707519531,0,1,0,1,634.2773438,73.2421875,0.634277344,I,1.35013036,1,H,21,NaN,1,46
18,1,1,3,0.638183594,1,1,1,0,547.8515625,90.33203125,0.547851563,C,1.18258039,1,H,21,NaN,1,47
18,2,2,4,0.645996094,1,1,1,0,600.5859375,45.41015625,0.600585938,C,2.201005063,1,H,21,NaN,1,48
18,2,2,4,0.485839844,1,1,1,0,416.5039063,69.3359375,0.416503906,C,1.26559273,1,H,21,NaN,1,49
18,1,1,3,0.791015625,1,6,3,3,704.1015625,86.9140625,0.024414063,I I C I C C,1.495980334,1,H,21,NaN,1,50
18,1,2,4,0.776855469,0,1,0,1,722.1679688,54.6875,0.722167969,I,1.573430175,1,H,21,NaN,1,51
18,2,2,4,0.53515625,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,H,21,NaN,1,52
18,1,2,4,0.581054688,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,H,21,NaN,1,53
18,1,2,4,0.490722656,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,H,21,NaN,1,54
18,2,2,4,0.501953125,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,H,21,NaN,1,55
18,1,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,H,21,NaN,1,56
18,2,2,4,0.783203125,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,H,21,NaN,1,57
18,2,2,4,0.478027344,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,H,21,NaN,1,58
18,2,2,4,0.625488281,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,H,21,NaN,1,59
18,2,2,4,1.135253906,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,H,21,NaN,1,60
18,1,2,4,0.689453125,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,H,21,NaN,1,61
18,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,H,21,NaN,1,62
18,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,H,21,NaN,1,63
18,1,1,0,0.674804688,1,1,1,0,550.2929688,124.5117188,0.550292969,C,1.142455398,1,H,21,NaN,1,64
18,1,2,1,0.748535156,0,1,0,1,685.546875,62.98828125,0.685546875,I,1.48814269,1,H,21,NaN,1,65
18,2,2,1,1.16796875,1,1,1,0,1044.433594,123.5351563,1.044433594,C,0.98419278,1,H,21,NaN,1,66
18,1,2,1,1.270996094,0,1,0,1,910.6445313,360.3515625,0.910644531,I,2.317692542,1,H,21,NaN,1,67
18,2,2,2,0.864257813,1,1,1,0,812.5,51.7578125,0.8125,C,1.681492655,1,H,21,NaN,1,68
18,2,2,2,0.758300781,1,1,1,0,686.5234375,71.77734375,0.686523438,C,1.522267684,1,H,21,NaN,1,69
18,1,1,3,0.823242188,1,1,1,0,736.328125,86.9140625,0.736328125,C,1.288917871,1,H,21,NaN,2,1
18,2,2,2,0.814453125,1,1,1,0,695.8007813,118.6523438,0.695800781,C,1.059305267,1,H,21,NaN,2,2
18,1,1,2,1.073242188,1,2,1,1,780.7617188,292.4804688,0.356445313,I C,1.387755354,1,H,21,NaN,2,3
