Subj_idx,Stimulus,Response,Confidence,RT_decConf,Difficulty,Accuracy,Trial_in_block
403,0,0,16,1.577,20,1,5
403,1,0,15,1.717,20,0,6
403,0,1,18,1.588,21,0,7
403,0,1,5,1.628,22,0,8
403,1,1,13,1.667,23,1,9
403,0,1,8,2.009,23,0,10
403,0,1,21,1.768,24,0,11
403,1,0,10,4.166,25,0,12
403,1,1,22,3.141,26,1,13
403,1,1,13,1.587,26,1,14
403,0,1,18,1.558,25,0,15
403,0,0,16,1.749,26,1,16
403,1,1,8,2.466,26,1,17
403,0,0,13,1.638,25,1,18
403,1,1,15,1.637,25,1,19
403,1,1,23,0.998,24,1,20
403,0,1,8,8.402,24,0,21
403,1,1,6,1.358,25,1,22
403,0,0,28,1.701,25,1,23
403,1,1,32,1.538,24,1,24
403,1,0,17,5.236,24,0,25
403,0,0,14,1.989,25,1,26
403,0,0,29,1.747,25,1,27
403,1,1,16,2.688,24,1,28
403,1,1,23,1.496,24,1,29
403,1,1,29,1.567,23,1,30
403,0,0,27,1.628,23,1,31
403,1,1,22,2.037,22,1,32
403,0,0,14,1.818,22,1,33
403,0,0,28,2.227,21,1,34
403,1,1,27,2.033,21,1,35
403,1,1,26,1.557,20,1,36
403,0,1,31,1.77,20,0,37
403,0,1,28,2.365,21,0,38
403,0,0,21,3.317,22,1,39
403,0,0,32,1.849,22,1,40
403,0,0,17,2.228,21,1,41
403,1,1,26,2.75,21,1,42
403,0,0,24,2.805,20,1,43
403,0,1,23,1.668,20,0,44
403,1,1,21,1.758,21,1,45
403,0,0,22,1.517,21,1,46
403,1,1,37,1.776,20,1,47
403,1,1,20,1.078,20,1,48
403,0,0,15,1.566,19,1,49
403,1,1,21,2.216,19,1,50
403,1,1,24,1.546,18,1,51
403,1,1,23,1.537,18,1,52
403,0,1,19,2.007,17,0,53
403,1,1,33,2.175,18,1,54
403,0,1,32,3.467,18,0,55
403,0,0,19,1.909,19,1,56
403,0,0,26,1.947,19,1,57
403,1,1,18,1.958,18,1,58
403,0,1,8,0.908,18,0,59
403,0,1,25,0.979,19,0,60
404,0,0,31,3.689,7,1,1
404,1,0,26,3.28,7,0,2
404,1,0,35,2.98,8,0,3
404,1,1,32,2.235,9,1,4
404,1,0,35,2.221,9,0,5
404,1,0,29,2.52,10,0,6
404,1,1,29,2.056,11,1,7
404,0,0,35,2.001,11,1,8
404,0,0,36,2.668,10,1,9
404,1,1,32,3.255,10,1,10
404,1,1,32,2.606,9,1,11
404,0,1,26,2.52,8,0,12
404,0,1,33,2.854,9,0,13
404,0,0,33,5.923,10,1,14
404,1,1,36,4.144,9,1,15
404,1,0,34,2.617,9,0,16
404,1,1,29,2.369,10,1,17
404,1,0,37,2.655,9,0,18
404,0,1,31,2.685,10,0,19
404,1,1,31,2.432,11,1,20
404,0,0,50,3.22,11,1,21
404,1,1,31,2.095,10,1,22
404,1,1,29,23.769,9,1,23
404,0,1,30,2.861,9,0,24
404,0,0,40,2.423,10,1,25
404,0,0,38,2.147,11,1,26
404,1,1,36,1.963,11,1,27
404,0,0,31,2.108,10,1,28
404,0,0,37,3.086,10,1,29
404,1,1,35,5.442,9,1,30
404,0,1,34,1.85,9,0,31
404,0,0,40,3.372,10,1,32
404,0,0,35,2.305,10,1,33
404,0,1,35,3.166,9,0,34
404,1,0,29,2.346,10,0,35
404,1,0,29,2.094,11,0,36
404,0,1,36,3.557,12,0,37
404,0,0,33,1.992,13,1,38
404,1,1,39,3.039,12,1,39
404,1,0,32,2.216,13,0,40
404,1,1,32,2.109,14,1,41
404,0,0,42,9.689,13,1,42
404,0,0,34,1.948,12,1,43
404,0,0,39,1.92,12,1,44
404,0,0,35,2.577,11,1,45
404,0,0,50,2.559,10,1,46
404,0,0,30,1.843,10,1,47
404,1,1,37,2.637,9,1,48
404,1,1,36,1.818,9,1,49
404,0,1,34,1.888,8,0,50
404,1,0,29,2.001,9,0,1
404,1,1,32,13.104,10,1,2
404,0,0,37,2.129,10,1,3
404,0,0,38,2.023,9,1,4
404,1,1,35,2.058,9,1,5
404,1,1,25,4.367,8,1,6
404,0,0,32,2.257,8,1,7
404,1,1,31,2.236,7,1,8
404,0,0,31,2.116,7,1,9
404,1,0,29,2.546,6,0,10
404,1,0,33,7.008,7,0,11
404,0,0,33,4.097,8,1,12
404,1,0,34,2.689,7,0,13
404,0,0,37,1.92,8,1,14
404,0,0,35,2.381,7,1,15
404,1,1,35,2.025,6,1,16
404,1,0,34,2.735,6,0,17
404,1,0,35,1.929,7,0,18
404,1,1,31,13.944,8,1,19
404,1,1,50,3.743,8,1,20
404,0,0,34,2.665,7,1,21
404,0,0,34,2.508,6,1,22
404,0,0,43,3.556,6,1,23
404,1,1,37,1.819,5,1,24
404,0,0,28,2.575,5,1,25
404,0,1,34,3.182,4,0,26
404,0,0,42,1.863,5,1,27
404,1,0,36,1.891,5,0,28
404,1,0,34,3.279,6,0,29
404,1,1,34,1.8,7,1,30
404,1,1,35,1.785,7,1,31
404,1,1,33,1.886,6,1,32
404,1,1,34,2.466,5,1,33
404,1,1,34,2.277,5,1,34
404,0,0,35,2.05,4,1,35
404,1,0,30,1.718,4,0,36
404,1,1,34,3.01,5,1,37
404,0,0,32,1.916,5,1,38
404,0,1,36,4.836,4,0,39
404,0,1,35,1.86,5,0,40
404,0,1,50,2.312,6,0,41
404,1,1,35,1.866,7,1,42
404,0,0,38,2.044,7,1,43
404,1,0,39,1.961,6,0,44
404,0,0,33,3.005,7,1,45
404,1,0,41,3.526,6,0,46
404,0,0,37,1.972,7,1,47
404,1,1,34,3.082,7,1,48
404,0,0,34,2.018,6,1,49
404,0,1,35,1.894,6,0,50
404,1,1,36,1.715,7,1,51
404,0,0,38,2.543,7,1,52
404,0,0,41,7.397,6,1,53
404,1,1,30,8.381,6,1,1
404,0,1,32,3.652,5,0,2
404,1,0,38,2.687,6,0,3
404,0,1,32,8.524,7,0,4
404,1,1,43,3.526,8,1,5
404,0,0,50,5.928,8,1,6
404,1,1,33,1.901,7,1,7
404,0,0,32,5.968,7,1,8
404,0,0,37,1.929,6,1,9
404,1,1,30,2.047,6,1,10
404,1,1,33,3.354,5,1,11
404,1,0,50,3.101,5,0,12
404,1,1,32,2.73,6,1,13
404,0,0,31,1.985,6,1,14
404,1,0,32,2.016,5,0,15
404,1,1,39,3.483,6,1,16
404,1,0,34,1.976,5,0,17
404,0,0,33,1.799,6,1,18
404,0,0,36,1.81,6,1,19
404,0,1,39,2.528,5,0,20
404,1,1,36,1.842,6,1,21
404,1,1,35,1.739,6,1,22
404,0,0,34,1.99,5,1,23
404,0,1,37,1.851,5,0,24
404,1,0,34,2.012,6,0,25
404,1,1,40,2.012,7,1,26
404,1,0,38,1.934,7,0,27
404,0,0,40,1.987,8,1,28
404,0,0,37,3.184,8,1,29
404,0,0,38,3.041,7,1,30
404,0,1,37,2.664,7,0,31
404,1,1,36,2.446,8,1,32
404,0,0,34,1.958,7,1,33
404,0,1,39,1.799,7,0,34
404,0,1,37,1.664,8,0,35
404,1,1,41,6.319,9,1,36
404,0,0,41,1.907,9,1,37
404,0,0,37,7.68,8,1,38
404,0,0,34,1.854,8,1,39
404,1,0,35,1.763,7,0,40
404,0,0,34,1.77,8,1,41
404,1,1,32,2.464,8,1,42
404,1,0,35,1.78,7,0,43
404,1,1,34,1.829,8,1,44
404,1,0,37,2.137,7,0,45
404,0,0,39,3.28,8,1,46
404,1,0,37,1.797,8,0,47
404,1,0,37,2.921,9,0,48
404,1,0,34,2.006,10,0,49
404,0,1,33,2.023,11,0,50
404,1,1,39,1.8,12,1,51
404,0,0,37,1.844,12,1,52
404,0,0,38,1.859,11,1,53
404,0,0,37,3.095,11,1,54
404,0,1,36,2.416,10,0,55
404,0,0,40,1.818,11,1,56
404,1,0,34,2.376,11,0,1
404,0,1,34,1.893,12,0,2
404,0,0,36,2.295,13,1,3
404,0,1,36,2.787,13,0,4
404,0,1,32,1.957,14,0,5
404,1,0,32,2.16,15,0,6
404,1,1,36,3.799,16,1,7
404,1,1,34,1.841,16,1,8
404,1,1,36,1.781,15,1,9
404,0,0,31,1.856,15,1,10
404,0,0,37,2.036,14,1,11
404,0,0,35,1.851,14,1,12
404,1,1,34,3.976,13,1,13
404,0,1,36,2.979,13,0,14
404,1,1,34,1.885,14,1,15
404,1,0,36,1.9,14,0,16
404,0,0,41,1.855,15,1,17
404,0,0,50,2.594,15,1,18
404,1,1,36,1.763,14,1,19
404,1,1,33,1.692,14,1,20
404,0,0,36,1.75,13,1,21
404,0,0,41,1.896,13,1,22
404,1,1,37,2.517,12,1,23
404,0,0,34,1.776,12,1,24
404,0,0,37,1.941,11,1,25
404,0,1,38,2.199,11,0,26
404,0,1,35,1.702,12,0,27
404,1,1,35,1.74,13,1,28
404,0,1,35,1.967,13,0,29
404,1,1,37,4.098,14,1,30
404,1,0,39,1.964,14,0,31
404,1,0,39,2.88,15,0,32
404,1,1,34,2.471,16,1,33
404,1,1,37,2.805,16,1,34
404,0,0,39,2.077,15,1,35
404,1,1,35,1.714,15,1,36
404,0,0,37,1.922,14,1,37
404,0,0,36,2.585,14,1,38
404,0,1,35,1.962,13,0,39
404,1,1,35,1.72,14,1,40
404,0,0,41,2.484,14,1,41
404,1,1,38,1.847,13,1,42
404,1,1,34,2.174,13,1,43
404,1,1,38,1.717,12,1,44
404,0,0,36,2.567,12,1,45
404,1,1,36,1.69,11,1,46
404,1,1,35,4.054,11,1,47
404,1,1,37,2.918,10,1,48
404,1,0,39,1.832,9,0,49
404,0,0,35,1.938,10,1,50
404,0,0,40,2.577,10,1,51
404,1,0,36,1.946,9,0,52
404,0,0,37,2.33,10,1,53
404,1,1,31,2.367,10,1,54
404,0,0,38,1.909,9,1,55
404,0,1,35,3.243,9,0,56
404,1,1,33,3.036,10,1,57
404,0,0,32,1.797,10,1,58
405,1,1,13,1.6559,21,1,1
405,1,1,14,1.8403,21,1,2
405,0,1,18,3.0832,20,0,3
405,1,1,11,1.7458,21,1,4
405,1,1,16,1.6943,21,1,5
405,0,1,9,1.7539,20,0,6
405,1,1,8,1.5906,21,1,7
405,0,0,6,1.8767,21,1,8
405,0,0,12,1.8122,20,1,9
405,0,1,13,1.6353,20,0,10
405,1,1,11,2.401,21,1,11
405,0,0,10,2.026,21,1,12
405,0,1,15,1.9545,20,0,13
405,0,0,17,1.51,21,1,14
405,0,1,11,1.7219,21,0,15
405,1,1,12,1.2436,22,1,16
405,1,0,12,1.6844,22,0,17
405,1,1,14,1.6476,23,1,18
405,1,0,16,1.7233,23,0,19
405,1,1,20,2.0377,24,1,20
405,0,0,27,2.1293,24,1,21
405,1,1,11,1.9815,23,1,22
405,1,0,4,2.2699,23,0,23
405,0,0,14,2.1797,24,1,24
405,1,1,10,4.2506,24,1,25
405,0,0,25,2.2721,23,1,26
405,1,1,4,2.5958,23,1,27
405,0,0,14,2.0096,22,1,28
405,0,1,11,2.0027,22,0,29
405,0,0,8,2.2276,23,1,30
405,0,0,19,2.3417,23,1,31
405,1,1,12,2.7948,22,1,32
405,1,1,9,17.6424,22,1,33
405,0,0,10,1.5658,21,1,34
405,1,0,8,6.6376,21,0,35
405,0,0,14,2.6455,22,1,36
405,1,1,17,3.099,22,1,37
405,1,0,12,2.6472,21,0,38
405,0,0,13,2.1882,22,1,39
405,1,1,9,2.5818,22,1,40
405,1,1,5,2.7045,21,1,41
405,0,1,7,3.1225,21,0,42
405,1,1,11,1.7244,22,1,43
405,1,1,14,2.6901,22,1,44
405,0,0,14,1.7091,21,1,45
405,1,1,19,2.4465,21,1,46
405,1,1,16,1.9308,20,1,47
405,1,1,19,2.1519,20,1,48
405,1,1,13,1.9383,19,1,49
405,1,1,21,1.8632,19,1,50
405,1,1,35,2.0477,18,1,51
405,1,1,10,2.1902,18,1,52
405,1,1,18,1.7528,17,1,53
405,0,0,2,2.9859,17,1,54
405,0,1,8,1.8487,16,0,55
405,1,1,14,2.5877,17,1,56
405,0,1,16,2.0489,17,0,57
405,0,1,24,2.211,18,0,58
405,1,1,19,1.8756,19,1,59
405,1,1,24,1.8694,19,1,60
405,0,1,7,2.0261,18,0,1
405,1,1,13,1.5972,19,1,2
405,1,1,19,1.8481,19,1,3
405,0,0,15,1.9137,18,1,4
405,0,1,11,1.5539,18,0,5
405,0,0,18,1.5975,19,1,6
405,1,1,19,2.5379,19,1,7
405,1,1,26,1.9525,18,1,8
405,0,0,11,2.0707,18,1,9
405,1,1,20,1.8465,17,1,10
405,0,0,30,2.1901,17,1,11
405,0,0,20,2.2762,16,1,12
405,1,1,12,19.1453,16,1,13
405,1,0,4,2.0392,15,0,14
405,1,1,17,2.4183,16,1,15
405,1,1,21,2.8527,16,1,16
405,0,0,10,2.7941,15,1,17
405,0,0,13,2.4995,15,1,18
405,0,0,16,2.6914,14,1,19
405,1,1,14,1.9058,14,1,20
405,1,1,24,1.5978,13,1,21
405,1,1,4,2.0182,13,1,22
405,1,0,9,1.6649,12,0,23
405,1,1,7,1.797,13,1,24
405,1,0,10,2.1067,13,0,25
405,0,1,6,3.674,14,0,26
405,0,1,6,2.3737,15,0,27
405,1,1,11,2.8829,16,1,28
405,1,1,18,3.8596,16,1,29
405,1,1,12,2.234,15,1,30
405,0,1,11,7.1704,15,0,31
405,0,1,12,1.87,16,0,32
405,0,0,8,1.9298,17,1,33
405,0,1,3,2.6245,17,0,34
405,0,0,7,1.8554,18,1,35
405,0,1,4,2.7284,18,0,36
405,1,1,12,3.4073,19,1,37
405,0,0,8,2.9491,19,1,38
405,1,0,5,5.1154,18,0,39
405,1,1,8,2.7413,19,1,40
405,1,1,13,2.2093,19,1,41
405,0,1,12,8.4983,18,0,42
405,1,1,7,1.5381,19,1,43
405,0,1,4,3.0829,19,0,44
405,0,0,5,1.7607,20,1,45
405,1,0,7,2.735,20,0,46
405,1,1,11,2.3333,21,1,47
405,1,1,14,2.1648,21,1,48
405,1,1,13,2.9782,20,1,49
405,0,1,18,6.6948,20,0,50
405,0,0,10,2.2678,21,1,51
405,1,1,10,2.5788,21,1,52
405,0,0,11,2.4236,20,1,53
405,0,0,16,1.9287,20,1,54
405,1,1,16,4.2287,19,1,55
405,1,1,19,2.566,19,1,56
405,1,1,13,2.4701,18,1,57
405,1,1,18,2.1784,18,1,58
405,0,0,5,2.4237,17,1,59
405,1,1,7,2.0562,17,1,60
405,0,0,15,2.3764,16,1,1
405,1,1,9,1.6801,16,1,2
405,1,0,12,1.8277,15,0,3
405,1,1,22,2.1066,16,1,4
405,0,0,21,2.7353,16,1,5
405,0,0,9,2.6638,15,1,6
405,0,1,16,1.7982,15,0,7
405,0,1,8,3.1419,16,0,8
405,0,1,3,4.5057,17,0,9
405,0,0,10,2.2267,18,1,10
405,1,1,16,1.6427,18,1,11
405,0,1,13,3.3185,17,0,12
405,0,1,19,1.9528,18,0,13
405,0,0,10,1.7675,19,1,14
405,1,0,14,1.4943,19,0,15
405,0,0,17,1.8603,20,1,16
405,0,0,21,2.0178,20,1,17
405,0,0,25,1.8186,19,1,18
405,1,1,15,1.4805,19,1,19
405,1,0,9,2.1434,18,0,20
405,1,1,11,1.7287,19,1,21
405,1,1,17,1.7235,19,1,22
405,0,1,15,2.1812,18,0,23
405,1,1,16,1.8778,19,1,24
405,1,1,11,1.7583,19,1,25
405,1,1,20,1.939,18,1,26
405,1,0,6,1.7087,18,0,27
405,1,1,16,1.5606,19,1,28
405,1,0,2,2.4306,19,0,29
405,0,1,3,1.8259,20,0,30
405,0,0,1,3.238,21,1,31
405,0,0,9,1.7816,21,1,32
405,0,0,17,1.6342,20,1,33
405,1,1,15,2.3086,20,1,34
405,1,1,20,1.5901,19,1,35
405,1,1,22,1.8486,19,1,36
405,0,0,31,1.7962,18,1,37
405,1,1,22,2.0178,18,1,38
405,1,1,21,1.6418,17,1,39
405,0,0,9,1.884,17,1,40
405,1,1,13,2.5136,16,1,41
405,0,0,16,1.9215,16,1,42
405,0,0,36,1.5763,15,1,43
405,1,0,26,1.6861,15,0,44
405,1,1,15,1.7884,16,1,45
405,1,1,25,1.7679,16,1,46
405,1,1,21,2.8325,15,1,47
405,0,0,23,2.1229,15,1,48
405,1,1,20,2.4848,14,1,49
405,0,0,7,2.3715,14,1,50
405,1,0,18,1.8764,13,0,51
405,1,1,20,2.3669,14,1,52
405,1,1,18,2.0774,14,1,53
405,0,0,27,1.908,13,1,54
405,0,1,8,2.0745,13,0,55
405,1,1,13,1.7069,14,1,56
405,0,1,4,1.7526,14,0,57
405,0,0,6,2.6088,15,1,58
405,0,0,11,2.4317,15,1,59
405,1,1,8,2.2985,14,1,60
405,1,0,3,2.5204,14,0,1
405,0,0,11,1.8628,15,1,2
405,0,1,8,1.5455,15,0,3
405,0,0,9,1.5896,16,1,4
405,0,0,13,1.3977,16,1,5
405,0,0,10,1.7064,15,1,6
405,0,0,18,2.3136,15,1,7
405,1,1,10,1.5294,14,1,8
405,1,0,9,1.3821,14,0,9
405,0,0,18,1.6048,15,1,10
405,1,1,8,2.5723,15,1,11
405,1,1,15,1.6555,14,1,12
405,0,1,20,1.9379,14,0,13
405,1,0,20,1.4554,15,0,14
405,0,0,18,1.5367,16,1,15
405,0,0,23,1.9367,16,1,16
405,0,1,5,1.4704,15,0,17
405,1,0,14,1.9484,16,0,18
405,1,1,8,1.96,17,1,19
405,1,1,10,1.4041,17,1,20
405,0,0,15,1.7883,16,1,21
405,1,1,16,1.6242,16,1,22
405,1,1,19,1.5831,15,1,23
405,1,1,22,1.9804,15,1,24
405,0,1,20,1.8386,14,0,25
405,1,1,18,2.0109,15,1,26
405,1,1,22,2.9921,15,1,27
405,0,1,10,2.6971,14,0,28
405,1,1,3,4.056,15,1,29
405,0,1,2,2.2915,15,0,30
405,0,0,16,2.6733,16,1,31
405,1,1,12,3.4205,16,1,32
405,0,0,13,3.2431,15,1,33
405,1,1,12,2.2988,15,1,34
405,1,0,7,2.8819,14,0,35
405,1,1,7,2.2389,15,1,36
405,0,0,8,2.2388,15,1,37
405,1,1,5,2.3658,14,1,38
405,1,1,12,2.8227,14,1,39
405,1,1,16,1.8771,13,1,40
405,1,1,15,2.1212,13,1,41
405,1,1,15,2.2769,12,1,42
405,0,0,15,2.0709,12,1,43
405,1,0,3,3.0216,11,0,44
405,1,1,12,1.6118,12,1,45
405,1,1,21,1.4802,12,1,46
405,0,0,8,1.8027,11,1,47
405,1,0,17,1.8747,11,0,48
405,1,1,16,1.7734,12,1,49
405,0,0,16,1.6786,12,1,50
405,0,0,23,2.0124,11,1,51
405,0,1,4,2.9479,11,0,52
405,0,0,12,1.9638,12,1,53
405,0,1,4,1.9859,12,0,54
405,0,0,12,1.6477,13,1,55
405,1,1,5,2.6368,13,1,56
405,1,1,6,2.3636,12,1,57
405,0,0,14,2.2321,12,1,58
405,0,0,18,1.7373,11,1,59
405,0,0,20,1.3059,11,1,60
406,1,1,38,2.2794,18,1,1
406,1,1,42,2.1096,17,1,2
406,1,1,36,2.4199,17,1,3
406,1,1,38,1.7366,16,1,4
406,0,1,22,2.0867,16,0,5
406,0,0,19,1.9785,17,1,6
406,1,1,19,1.8787,17,1,7
406,1,1,18,1.9284,16,1,8
406,0,1,29,2.0961,16,0,9
406,1,1,27,2.4617,17,1,10
406,0,0,16,1.8774,17,1,11
406,0,1,29,1.9261,16,0,12
406,0,0,28,2.1604,17,1,13
406,0,1,33,2.339,17,0,14
406,1,1,28,2.1472,18,1,15
406,0,0,43,1.848,18,1,16
406,0,0,34,2.7213,17,1,17
406,1,0,29,2.286,17,0,18
406,1,1,36,2.7729,18,1,19
406,0,0,44,1.9899,18,1,20
406,1,1,35,1.9586,17,1,21
406,0,0,49,2.1374,17,1,22
406,0,0,28,1.8395,16,1,23
406,0,1,21,1.5891,16,0,24
406,1,1,29,2.2078,17,1,25
406,0,0,24,2.3598,17,1,26
406,1,1,31,2.1974,16,1,27
406,1,1,24,1.7375,16,1,28
406,1,1,19,2.0276,15,1,29
406,0,0,33,1.921,15,1,30
406,0,0,23,1.6224,14,1,31
406,1,0,15,2.1008,14,0,32
406,0,0,31,1.8299,15,1,33
406,1,1,33,1.9767,15,1,34
406,1,1,41,2.158,14,1,35
406,0,0,30,1.8254,14,1,36
406,0,1,14,1.6272,13,0,37
406,1,1,46,1.9993,14,1,38
406,0,1,14,1.9975,14,0,39
406,0,1,30,1.8648,15,0,40
406,0,0,24,1.9561,16,1,41
406,1,1,41,1.8483,16,1,42
406,0,0,24,2.9829,15,1,43
406,0,1,32,3.3429,15,0,44
406,0,0,18,1.7705,16,1,45
406,1,1,42,2.1882,16,1,46
406,1,1,24,1.9284,15,1,47
406,0,1,29,1.586,15,0,48
406,1,1,37,1.8675,16,1,49
406,0,0,27,1.8466,16,1,50
406,0,1,21,2.5095,15,0,51
406,0,0,20,1.7531,16,1,52
406,0,1,42,1.9469,16,0,53
406,0,0,43,1.9481,17,1,54
406,1,1,41,1.865,16,1,55
406,1,1,47,1.6655,16,1,56
406,1,1,32,1.7822,15,1,57
406,1,1,45,2.2678,15,1,58
406,1,1,30,1.8967,14,1,59
406,1,1,28,1.6582,14,1,1
406,1,1,34,2.2366,13,1,2
406,1,1,47,2.0765,13,1,3
406,0,0,24,1.8372,12,1,4
406,1,1,33,1.8759,12,1,5
406,1,1,38,3.604,11,1,6
406,1,1,28,1.9977,11,1,7
406,0,0,20,1.7986,10,1,8
406,0,1,21,1.8574,10,0,9
406,1,1,24,1.6471,11,1,10
406,0,0,18,1.4826,11,1,11
406,0,1,39,1.9194,10,0,12
406,0,1,25,1.795,11,0,13
406,1,1,24,2.2584,12,1,14
406,1,1,25,1.8768,12,1,15
406,0,1,26,1.3461,11,0,16
406,0,1,21,2.1476,12,0,17
406,0,0,16,2.2687,13,1,18
406,1,1,24,1.5664,13,1,19
406,0,1,19,1.3499,12,0,20
406,0,1,7,1.6159,13,0,21
406,1,1,12,2.1289,14,1,22
406,1,1,15,2.358,14,1,23
406,0,1,5,1.7369,13,0,24
406,1,1,18,1.5756,14,1,25
406,1,1,20,1.6469,14,1,26
406,1,1,14,1.5745,13,1,27
406,0,0,5,1.6332,13,1,28
406,1,1,12,1.9182,12,1,29
406,0,1,9,1.3753,12,0,30
406,0,1,17,1.8059,13,0,31
406,1,1,7,2.1632,14,1,32
406,1,1,10,1.3657,14,1,33
406,0,1,10,3.1816,13,0,34
406,1,1,23,1.9065,14,1,35
406,1,1,45,2.0674,14,1,36
406,0,1,21,1.8047,13,0,37
406,0,0,38,1.9275,14,1,38
406,1,0,40,1.7349,14,0,39
406,1,1,10,2.6211,15,1,40
406,1,1,34,2.0106,15,1,41
406,1,1,46,1.9772,14,1,42
406,0,0,36,1.8367,14,1,43
406,1,1,29,1.6468,13,1,44
406,1,0,31,1.5458,13,0,45
406,0,0,26,2.2897,14,1,46
406,0,0,15,1.8361,14,1,47
406,0,0,18,1.7867,13,1,48
406,1,1,29,1.6967,13,1,49
406,1,1,26,1.6071,12,1,50
406,0,0,19,1.4559,12,1,51
406,1,1,33,2.1871,11,1,52
406,1,1,42,2.0376,11,1,53
406,1,1,34,1.8778,10,1,54
406,1,1,46,2.1277,10,1,55
406,0,1,19,1.7053,9,0,56
406,0,1,31,2.8821,10,0,57
406,1,1,45,1.8464,11,1,58
406,1,1,34,9.732,11,1,59
406,1,1,46,2.0177,10,1,60
406,1,1,30,2.9783,10,1,1
406,1,1,17,1.8373,9,1,2
406,1,1,27,1.5844,9,1,3
406,0,1,18,1.8461,8,0,4
406,0,1,23,1.9977,9,0,5
406,1,0,16,1.9271,10,0,6
406,0,0,15,1.9067,11,1,7
406,1,1,41,2.0782,11,1,8
406,1,1,45,2.0793,10,1,9
406,1,1,50,2.067,10,1,10
406,0,1,37,2.169,9,0,11
406,0,0,19,1.4753,10,1,12
406,0,1,23,2.2681,10,0,13
406,0,1,28,1.696,11,0,14
406,0,1,25,2.2372,12,0,15
406,0,0,44,1.9762,13,1,16
406,0,0,24,1.6258,13,1,17
406,1,1,39,2.1377,12,1,18
406,1,1,11,2.1268,12,1,19
406,0,0,31,1.8663,11,1,20
406,0,0,29,1.8272,11,1,21
406,0,1,35,2.0173,10,0,22
406,1,1,35,1.8272,11,1,23
406,1,1,41,2.1763,11,1,24
406,1,1,32,1.8956,10,1,25
406,0,0,35,1.9259,10,1,26
406,1,1,36,2.3011,9,1,27
406,0,1,39,1.7434,9,0,28
406,0,0,37,1.9733,10,1,29
406,0,1,13,3.4528,10,0,30
406,0,0,25,1.6288,11,1,31
406,0,1,37,1.586,11,0,32
406,1,0,31,1.8259,12,0,33
406,0,1,28,1.757,13,0,34
406,0,0,20,2.1571,14,1,35
406,0,0,38,1.9339,14,1,36
406,1,1,42,2.1459,13,1,37
406,1,1,47,1.975,13,1,38
406,0,1,10,1.5636,12,0,39
406,0,0,38,1.7348,13,1,40
406,1,1,14,1.9055,13,1,41
406,1,1,26,1.8623,12,1,42
406,0,0,47,1.8145,12,1,43
406,1,1,29,1.9459,11,1,44
406,1,1,47,1.7157,11,1,45
406,1,1,49,2.0439,10,1,46
406,1,1,46,1.996,10,1,47
406,0,1,21,1.505,9,0,48
406,0,1,25,2.3077,10,0,49
406,1,1,45,1.9247,11,1,50
406,0,1,20,2.1574,11,0,51
406,0,1,38,2.2548,12,0,52
406,0,1,26,1.7581,13,0,53
406,0,0,34,1.7237,14,1,54
406,0,0,42,1.9643,14,1,55
406,1,1,25,2.0072,13,1,56
406,0,0,38,1.5544,13,1,57
406,1,1,27,1.8248,12,1,58
406,1,1,34,1.5846,12,1,59
406,0,0,41,1.7838,11,1,60
406,0,1,18,1.8028,11,0,1
406,1,1,25,2.0257,12,1,2
406,1,1,24,1.6751,12,1,3
406,1,1,19,2.4877,11,1,4
406,0,0,33,1.6628,11,1,5
406,1,1,22,2.3082,10,1,6
406,0,1,26,2.0466,10,0,7
406,1,1,27,1.8353,11,1,8
406,0,0,26,2.5503,11,1,9
406,0,0,37,1.6963,10,1,10
406,0,1,34,1.7655,10,0,11
406,0,1,22,1.5752,11,0,12
406,1,1,26,1.6065,12,1,13
406,0,0,35,1.6034,12,1,14
406,1,1,30,1.7556,11,1,15
406,1,0,31,1.8744,11,0,16
406,0,0,43,1.6528,12,1,17
406,0,0,35,1.8352,12,1,18
406,1,1,32,2.1762,11,1,19
406,1,1,24,1.7744,11,1,20
406,1,1,30,1.5149,10,1,21
406,0,1,27,1.692,10,0,22
406,0,0,21,2.3663,11,1,23
406,0,0,49,1.8349,11,1,24
406,1,1,35,1.8957,10,1,25
406,1,1,22,1.8844,10,1,26
406,1,1,34,1.8845,9,1,27
406,1,0,26,1.6253,9,0,28
406,1,1,35,1.9859,10,1,29
406,1,1,18,1.6235,10,1,30
406,0,0,14,2.4975,9,1,31
406,1,1,30,2.0439,9,1,32
406,0,0,23,1.5805,8,1,33
406,1,1,36,1.7454,8,1,34
406,1,1,46,1.9655,7,1,35
406,0,1,46,1.8635,7,0,36
406,1,1,50,1.8755,8,1,37
406,0,1,12,1.4244,8,0,38
406,1,1,27,1.5459,9,1,39
406,0,1,15,1.9156,9,0,40
406,0,1,19,1.4939,10,0,41
406,1,0,19,1.6834,11,0,42
406,1,1,9,1.4036,12,1,43
406,0,1,20,1.5756,12,0,44
406,1,1,25,2.2349,13,1,45
406,0,0,49,3.5102,13,1,46
406,0,0,27,1.4547,12,1,47
406,0,0,35,1.6952,12,1,48
406,0,0,42,1.8754,11,1,49
406,1,1,28,1.5543,11,1,50
406,0,1,33,1.5844,10,0,51
406,0,0,24,1.5017,11,1,52
406,1,1,24,1.4934,11,1,53
406,0,0,29,1.5742,10,1,54
406,0,1,35,4.9363,10,0,55
406,0,0,22,1.3837,11,1,56
406,0,0,23,2.0644,11,1,57
406,1,1,25,1.9361,10,1,58
