Subj_idx,Stimulus_1,Response_1,Confidence_1,RT_decConf_1,SOA_1,Accuracy_1,Stimulus_2,Response_2,Confidence_2,RT_decConf_2,SOA_2,Accuracy_2,Condition_Attention,Condition_Report,Training,Task
7,same,same,3,NaN,0.583333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
7,different,different,3,NaN,0.583333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
7,different,different,3,NaN,0.583333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
7,different,different,3,NaN,0.583333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
7,same,different,3,NaN,0.583333333,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
7,different,different,3,NaN,0.583333333,1,green-red,red-green,3,NaN,0.116666667,0,diverted_attention,whole_report,0,dual_tasks
7,same,different,3,NaN,0.583333333,0,red-green,red-green,2,NaN,0.116666667,1,diverted_attention,whole_report,0,dual_tasks
7,different,different,3,NaN,0.583333333,1,red-green,green-red,3,NaN,0.116666667,0,diverted_attention,whole_report,0,dual_tasks
7,same,same,3,NaN,0.583333333,1,red-green,green-red,2,NaN,0.116666667,0,diverted_attention,whole_report,0,dual_tasks
7,same,same,3,NaN,0.583333333,1,red-green,green-red,2,NaN,0.116666667,0,diverted_attention,whole_report,0,dual_tasks
7,same,different,3,NaN,0.583333333,0,red-green,green-red,2,NaN,0.116666667,0,diverted_attention,whole_report,0,dual_tasks
7,same,same,3,NaN,0.583333333,1,red-green,green-red,2,NaN,0.116666667,0,diverted_attention,whole_report,0,dual_tasks
7,different,different,3,NaN,0.583333333,1,red-green,red-green,3,NaN,0.116666667,1,diverted_attention,whole_report,0,dual_tasks
7,same,same,3,NaN,0.583333333,1,red-green,green-red,3,NaN,0.116666667,0,diverted_attention,whole_report,0,dual_tasks
7,different,same,3,NaN,0.583333333,0,green-red,red-green,3,NaN,0.116666667,0,diverted_attention,whole_report,0,dual_tasks
7,same,different,3,NaN,0.583333333,0,green-red,green-red,3,NaN,0.116666667,1,diverted_attention,whole_report,0,dual_tasks
7,different,different,3,NaN,0.583333333,1,green-red,red-green,2,NaN,0.116666667,0,diverted_attention,whole_report,0,dual_tasks
7,same,same,3,NaN,0.583333333,1,green-red,green-red,1,NaN,0.116666667,1,diverted_attention,whole_report,0,dual_tasks
7,same,same,3,NaN,0.583333333,1,red-green,green-red,2,NaN,0.116666667,0,diverted_attention,whole_report,0,dual_tasks
7,different,different,3,NaN,0.583333333,1,red-green,green-red,2,NaN,0.116666667,0,diverted_attention,whole_report,0,dual_tasks
7,different,different,3,NaN,0.583333333,1,red-green,red-green,2,NaN,0.116666667,1,diverted_attention,whole_report,0,dual_tasks
7,different,different,3,NaN,0.583333333,1,green-red,green-red,3,NaN,0.116666667,1,diverted_attention,whole_report,0,dual_tasks
7,different,different,3,NaN,0.583333333,1,red-green,red-green,2,NaN,0.116666667,1,diverted_attention,whole_report,0,dual_tasks
7,different,different,3,NaN,0.583333333,1,green-red,green-red,3,NaN,0.116666667,1,diverted_attention,whole_report,0,dual_tasks
7,different,different,3,NaN,0.583333333,1,green-red,green-red,3,NaN,0.116666667,1,diverted_attention,whole_report,0,dual_tasks
7,different,different,3,NaN,0.583333333,1,green-red,green-red,3,NaN,0.116666667,1,diverted_attention,whole_report,0,dual_tasks
7,same,same,3,NaN,0.583333333,1,red-green,red-green,2,NaN,0.116666667,1,diverted_attention,whole_report,0,dual_tasks
7,same,different,3,NaN,0.583333333,0,green-red,red-green,2,NaN,0.116666667,0,diverted_attention,whole_report,0,dual_tasks
7,different,different,3,NaN,0.583333333,1,red-green,green-red,2,NaN,0.116666667,0,diverted_attention,whole_report,0,dual_tasks
7,different,different,3,NaN,0.583333333,1,green-red,green-red,2,NaN,0.116666667,1,diverted_attention,whole_report,0,dual_tasks
7,same,same,3,NaN,0.583333333,1,green-red,green-red,2,NaN,0.116666667,1,diverted_attention,whole_report,0,dual_tasks
7,same,same,3,NaN,0.583333333,1,green-red,green-red,3,NaN,0.116666667,1,diverted_attention,whole_report,0,dual_tasks
7,same,same,3,NaN,0.583333333,1,red-green,green-red,2,NaN,0.116666667,0,diverted_attention,whole_report,0,dual_tasks
7,different,same,3,NaN,0.583333333,0,green-red,green-red,3,NaN,0.116666667,1,diverted_attention,whole_report,0,dual_tasks
7,different,different,3,NaN,0.583333333,1,green-red,red-green,2,NaN,0.116666667,0,diverted_attention,whole_report,0,dual_tasks
7,different,different,3,NaN,0.583333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
7,same,same,3,NaN,0.583333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
7,different,different,3,NaN,0.583333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
7,same,same,3,NaN,0.583333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
7,different,different,3,NaN,0.583333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
7,same,different,3,NaN,0.583333333,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
7,same,same,3,NaN,0.583333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
7,same,same,3,NaN,0.583333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
7,different,different,3,NaN,0.583333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
7,same,same,3,NaN,0.583333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
7,different,different,3,NaN,0.583333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
7,different,different,3,NaN,0.583333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
7,same,same,3,NaN,0.583333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
7,different,different,3,NaN,0.583333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
7,same,same,3,NaN,0.566666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
7,same,same,3,NaN,0.566666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
7,different,different,3,NaN,0.566666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
7,same,same,3,NaN,0.55,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
7,different,different,3,NaN,0.55,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
7,different,same,3,NaN,0.55,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
7,different,different,3,NaN,0.566666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
7,same,same,3,NaN,0.566666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
7,different,different,3,NaN,0.55,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
7,different,different,3,NaN,0.55,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
7,same,same,3,NaN,0.55,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
7,different,different,3,NaN,0.55,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
7,same,same,3,NaN,0.55,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
7,different,different,3,NaN,0.533333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
7,same,same,3,NaN,0.533333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
7,different,different,3,NaN,0.533333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
7,NaN,NaN,NaN,NaN,NaN,NaN,red-green,green-red,3,NaN,0.116666667,0,full_attention,whole_report,0,peripheral_task
7,NaN,NaN,NaN,NaN,NaN,NaN,green-red,green-red,3,NaN,0.116666667,1,full_attention,whole_report,0,peripheral_task
7,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,3,NaN,0.116666667,1,full_attention,whole_report,0,peripheral_task
7,NaN,NaN,NaN,NaN,NaN,NaN,green-red,green-red,3,NaN,0.116666667,1,full_attention,whole_report,0,peripheral_task
7,NaN,NaN,NaN,NaN,NaN,NaN,green-red,green-red,3,NaN,0.116666667,1,full_attention,whole_report,0,peripheral_task
7,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,3,NaN,0.116666667,1,full_attention,whole_report,0,peripheral_task
7,NaN,NaN,NaN,NaN,NaN,NaN,green-red,green-red,3,NaN,0.116666667,1,full_attention,whole_report,0,peripheral_task
7,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,3,NaN,0.116666667,1,full_attention,whole_report,0,peripheral_task
7,NaN,NaN,NaN,NaN,NaN,NaN,green-red,green-red,3,NaN,0.116666667,1,full_attention,whole_report,0,peripheral_task
7,NaN,NaN,NaN,NaN,NaN,NaN,green-red,green-red,3,NaN,0.116666667,1,full_attention,whole_report,0,peripheral_task
7,NaN,NaN,NaN,NaN,NaN,NaN,green-red,red-green,3,NaN,0.116666667,0,full_attention,whole_report,0,peripheral_task
7,NaN,NaN,NaN,NaN,NaN,NaN,green-red,green-red,3,NaN,0.116666667,1,full_attention,whole_report,0,peripheral_task
7,NaN,NaN,NaN,NaN,NaN,NaN,green-red,green-red,3,NaN,0.116666667,1,full_attention,whole_report,0,peripheral_task
7,NaN,NaN,NaN,NaN,NaN,NaN,green-red,green-red,3,NaN,0.116666667,1,full_attention,whole_report,0,peripheral_task
7,NaN,NaN,NaN,NaN,NaN,NaN,red-green,green-red,3,NaN,0.116666667,0,full_attention,whole_report,0,peripheral_task
7,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,3,NaN,0.116666667,1,full_attention,whole_report,0,peripheral_task
7,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,3,NaN,0.116666667,1,full_attention,whole_report,0,peripheral_task
7,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,3,NaN,0.116666667,1,full_attention,whole_report,0,peripheral_task
7,NaN,NaN,NaN,NaN,NaN,NaN,green-red,green-red,3,NaN,0.116666667,1,full_attention,whole_report,0,peripheral_task
7,NaN,NaN,NaN,NaN,NaN,NaN,red-green,green-red,3,NaN,0.116666667,0,full_attention,whole_report,0,peripheral_task
7,NaN,NaN,NaN,NaN,NaN,NaN,red-green,green-red,3,NaN,0.116666667,0,full_attention,whole_report,0,peripheral_task
7,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,3,NaN,0.116666667,1,full_attention,whole_report,0,peripheral_task
7,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,3,NaN,0.116666667,1,full_attention,whole_report,0,peripheral_task
7,NaN,NaN,NaN,NaN,NaN,NaN,green-red,green-red,3,NaN,0.116666667,1,full_attention,whole_report,0,peripheral_task
7,NaN,NaN,NaN,NaN,NaN,NaN,green-red,green-red,3,NaN,0.116666667,1,full_attention,whole_report,0,peripheral_task
7,NaN,NaN,NaN,NaN,NaN,NaN,green-red,green-red,3,NaN,0.116666667,1,full_attention,whole_report,0,peripheral_task
7,NaN,NaN,NaN,NaN,NaN,NaN,green-red,red-green,3,NaN,0.116666667,0,full_attention,whole_report,0,peripheral_task
7,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,1,NaN,0.116666667,1,full_attention,whole_report,0,peripheral_task
7,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,3,NaN,0.116666667,1,full_attention,whole_report,0,peripheral_task
7,NaN,NaN,NaN,NaN,NaN,NaN,red-green,green-red,3,NaN,0.116666667,0,full_attention,whole_report,0,peripheral_task
7,same,same,3,NaN,0.516666667,1,green-red,green-red,2,NaN,0.116666667,1,diverted_attention,whole_report,0,dual_tasks
7,different,different,3,NaN,0.516666667,1,green-red,red-green,1,NaN,0.116666667,0,diverted_attention,whole_report,0,dual_tasks
7,different,different,3,NaN,0.516666667,1,red-green,red-green,3,NaN,0.116666667,1,diverted_attention,whole_report,0,dual_tasks
7,same,same,3,NaN,0.516666667,1,red-green,green-red,3,NaN,0.116666667,0,diverted_attention,whole_report,0,dual_tasks
7,different,different,3,NaN,0.516666667,1,green-red,red-green,3,NaN,0.116666667,0,diverted_attention,whole_report,0,dual_tasks
7,different,same,3,NaN,0.516666667,0,red-green,green-red,2,NaN,0.116666667,0,diverted_attention,whole_report,0,dual_tasks
7,different,same,3,NaN,0.516666667,0,green-red,green-red,2,NaN,0.116666667,1,diverted_attention,whole_report,0,dual_tasks
7,different,same,3,NaN,0.516666667,0,green-red,green-red,3,NaN,0.116666667,1,diverted_attention,whole_report,0,dual_tasks
7,same,different,3,NaN,0.516666667,0,red-green,red-green,3,NaN,0.116666667,1,diverted_attention,whole_report,0,dual_tasks
7,same,different,3,NaN,0.516666667,0,green-red,green-red,3,NaN,0.116666667,1,diverted_attention,whole_report,0,dual_tasks
7,same,same,3,NaN,0.516666667,1,green-red,green-red,3,NaN,0.116666667,1,diverted_attention,whole_report,0,dual_tasks
7,different,same,3,NaN,0.516666667,0,green-red,red-green,3,NaN,0.116666667,0,diverted_attention,whole_report,0,dual_tasks
7,different,different,3,NaN,0.516666667,1,red-green,red-green,3,NaN,0.116666667,1,diverted_attention,whole_report,0,dual_tasks
7,different,same,3,NaN,0.516666667,0,green-red,red-green,3,NaN,0.116666667,0,diverted_attention,whole_report,0,dual_tasks
7,same,same,3,NaN,0.516666667,1,red-green,red-green,3,NaN,0.116666667,1,diverted_attention,whole_report,0,dual_tasks
7,same,different,3,NaN,0.516666667,0,green-red,red-green,3,NaN,0.116666667,0,diverted_attention,whole_report,0,dual_tasks
7,different,different,3,NaN,0.516666667,1,red-green,red-green,3,NaN,0.116666667,1,diverted_attention,whole_report,0,dual_tasks
7,same,same,3,NaN,0.516666667,1,red-green,green-red,1,NaN,0.116666667,0,diverted_attention,whole_report,0,dual_tasks
7,different,same,3,NaN,0.516666667,0,red-green,green-red,1,NaN,0.116666667,0,diverted_attention,whole_report,0,dual_tasks
7,different,different,3,NaN,0.516666667,1,green-red,green-red,3,NaN,0.116666667,1,diverted_attention,whole_report,0,dual_tasks
7,same,same,3,NaN,0.516666667,1,red-green,green-red,3,NaN,0.116666667,0,diverted_attention,whole_report,0,dual_tasks
7,same,different,3,NaN,0.516666667,0,red-green,green-red,1,NaN,0.116666667,0,diverted_attention,whole_report,0,dual_tasks
7,same,same,3,NaN,0.516666667,1,red-green,green-red,1,NaN,0.116666667,0,diverted_attention,whole_report,0,dual_tasks
7,same,different,3,NaN,0.516666667,0,red-green,red-green,1,NaN,0.116666667,1,diverted_attention,whole_report,0,dual_tasks
7,different,different,3,NaN,0.516666667,1,green-red,red-green,1,NaN,0.116666667,0,diverted_attention,whole_report,0,dual_tasks
7,same,different,3,NaN,0.516666667,0,green-red,red-green,1,NaN,0.116666667,0,diverted_attention,whole_report,0,dual_tasks
7,different,different,3,NaN,0.516666667,1,red-green,green-red,1,NaN,0.116666667,0,diverted_attention,whole_report,0,dual_tasks
7,different,different,3,NaN,0.516666667,1,green-red,green-red,1,NaN,0.116666667,1,diverted_attention,whole_report,0,dual_tasks
7,same,same,3,NaN,0.516666667,1,green-red,green-red,1,NaN,0.116666667,1,diverted_attention,whole_report,0,dual_tasks
7,different,different,3,NaN,0.516666667,1,red-green,green-red,1,NaN,0.116666667,0,diverted_attention,whole_report,0,dual_tasks
7,same,same,3,NaN,0.516666667,1,red-green,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,same,different,3,NaN,0.516666667,0,red-green,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,different,NaN,NaN,NaN,0.516666667,NaN,red-green,red-green,3,NaN,0.116666667,1,diverted_attention,partial_report,0,dual_tasks
7,same,different,3,NaN,0.516666667,0,red-green,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,same,NaN,NaN,NaN,0.516666667,NaN,red-green,green-red,2,NaN,0.116666667,0,diverted_attention,partial_report,0,dual_tasks
7,same,NaN,NaN,NaN,0.516666667,NaN,red-green,red-green,3,NaN,0.116666667,1,diverted_attention,partial_report,0,dual_tasks
7,different,NaN,NaN,NaN,0.516666667,NaN,red-green,red-green,3,NaN,0.116666667,1,diverted_attention,partial_report,0,dual_tasks
7,different,NaN,NaN,NaN,0.516666667,NaN,green-red,red-green,1,NaN,0.116666667,0,diverted_attention,partial_report,0,dual_tasks
7,same,different,3,NaN,0.516666667,0,red-green,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,same,different,3,NaN,0.516666667,0,red-green,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,different,different,3,NaN,0.516666667,1,green-red,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,different,different,3,NaN,0.516666667,1,red-green,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,different,NaN,NaN,NaN,0.516666667,NaN,green-red,red-green,2,NaN,0.116666667,0,diverted_attention,partial_report,0,dual_tasks
7,same,same,3,NaN,0.516666667,1,red-green,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,different,different,3,NaN,0.516666667,1,red-green,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,same,NaN,NaN,NaN,0.516666667,NaN,green-red,green-red,2,NaN,0.116666667,1,diverted_attention,partial_report,0,dual_tasks
7,same,NaN,NaN,NaN,0.516666667,NaN,green-red,green-red,1,NaN,0.116666667,1,diverted_attention,partial_report,0,dual_tasks
7,same,NaN,NaN,NaN,0.516666667,NaN,green-red,green-red,3,NaN,0.116666667,1,diverted_attention,partial_report,0,dual_tasks
7,same,different,3,NaN,0.516666667,0,green-red,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,different,NaN,NaN,NaN,0.516666667,NaN,green-red,green-red,3,NaN,0.116666667,1,diverted_attention,partial_report,0,dual_tasks
7,different,same,1,NaN,0.516666667,0,red-green,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,different,NaN,NaN,NaN,0.516666667,NaN,green-red,green-red,1,NaN,0.116666667,1,diverted_attention,partial_report,0,dual_tasks
7,different,different,2,NaN,0.516666667,1,green-red,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,different,different,3,NaN,0.516666667,1,green-red,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,different,different,3,NaN,0.516666667,1,red-green,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,same,different,3,NaN,0.516666667,0,green-red,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,different,NaN,NaN,NaN,0.516666667,NaN,red-green,red-green,1,NaN,0.116666667,1,diverted_attention,partial_report,0,dual_tasks
7,same,NaN,NaN,NaN,0.516666667,NaN,green-red,red-green,1,NaN,0.116666667,0,diverted_attention,partial_report,0,dual_tasks
7,different,NaN,NaN,NaN,0.516666667,NaN,green-red,green-red,3,NaN,0.116666667,1,diverted_attention,partial_report,0,dual_tasks
7,different,NaN,NaN,NaN,0.516666667,NaN,green-red,green-red,3,NaN,0.116666667,1,diverted_attention,partial_report,0,dual_tasks
7,same,NaN,NaN,NaN,0.516666667,NaN,green-red,green-red,3,NaN,0.116666667,1,diverted_attention,partial_report,0,dual_tasks
7,different,same,3,NaN,0.516666667,0,green-red,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,different,NaN,NaN,NaN,0.516666667,NaN,red-green,green-red,1,NaN,0.116666667,0,diverted_attention,partial_report,0,dual_tasks
7,same,same,1,NaN,0.516666667,1,red-green,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,same,NaN,NaN,NaN,0.516666667,NaN,green-red,red-green,1,NaN,0.116666667,0,diverted_attention,partial_report,0,dual_tasks
7,different,NaN,NaN,NaN,0.516666667,NaN,red-green,green-red,1,NaN,0.116666667,0,diverted_attention,partial_report,0,dual_tasks
7,same,NaN,NaN,NaN,0.516666667,NaN,red-green,green-red,1,NaN,0.116666667,0,diverted_attention,partial_report,0,dual_tasks
7,different,same,1,NaN,0.516666667,0,red-green,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,same,different,3,NaN,0.516666667,0,green-red,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,same,different,3,NaN,0.516666667,0,red-green,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,different,NaN,NaN,NaN,0.516666667,NaN,green-red,red-green,2,NaN,0.116666667,0,diverted_attention,partial_report,0,dual_tasks
7,different,NaN,NaN,NaN,0.516666667,NaN,green-red,red-green,3,NaN,0.116666667,0,diverted_attention,partial_report,0,dual_tasks
7,same,different,3,NaN,0.516666667,0,green-red,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,different,different,3,NaN,0.516666667,1,green-red,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,different,NaN,NaN,NaN,0.516666667,NaN,red-green,green-red,1,NaN,0.116666667,0,diverted_attention,partial_report,0,dual_tasks
7,same,NaN,NaN,NaN,0.516666667,NaN,red-green,green-red,2,NaN,0.116666667,0,diverted_attention,partial_report,0,dual_tasks
7,different,different,2,NaN,0.516666667,1,green-red,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,same,different,3,NaN,0.516666667,0,red-green,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,different,different,3,NaN,0.516666667,1,red-green,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,same,NaN,NaN,NaN,0.516666667,NaN,green-red,green-red,3,NaN,0.116666667,1,diverted_attention,partial_report,0,dual_tasks
7,same,same,2,NaN,0.516666667,1,red-green,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,same,different,3,NaN,0.516666667,0,red-green,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,different,NaN,NaN,NaN,0.516666667,NaN,green-red,red-green,2,NaN,0.116666667,0,diverted_attention,partial_report,0,dual_tasks
7,different,NaN,NaN,NaN,0.516666667,NaN,green-red,green-red,2,NaN,0.116666667,1,diverted_attention,partial_report,0,dual_tasks
7,same,same,3,NaN,0.516666667,1,red-green,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,different,different,3,NaN,0.516666667,1,red-green,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,different,NaN,NaN,NaN,0.516666667,NaN,green-red,green-red,3,NaN,0.116666667,1,diverted_attention,partial_report,0,dual_tasks
7,same,NaN,NaN,NaN,0.516666667,NaN,green-red,green-red,1,NaN,0.116666667,1,diverted_attention,partial_report,0,dual_tasks
7,different,NaN,NaN,NaN,0.516666667,NaN,green-red,red-green,1,NaN,0.116666667,0,diverted_attention,partial_report,0,dual_tasks
7,different,different,3,NaN,0.516666667,1,red-green,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,same,different,3,NaN,0.516666667,0,green-red,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,same,different,3,NaN,0.516666667,0,red-green,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,different,different,3,NaN,0.516666667,1,red-green,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,different,different,3,NaN,0.516666667,1,red-green,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,same,different,3,NaN,0.516666667,0,red-green,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,different,NaN,NaN,NaN,0.516666667,NaN,green-red,green-red,1,NaN,0.116666667,1,diverted_attention,partial_report,0,dual_tasks
7,same,NaN,NaN,NaN,0.516666667,NaN,red-green,red-green,3,NaN,0.116666667,1,diverted_attention,partial_report,0,dual_tasks
7,same,NaN,NaN,NaN,0.516666667,NaN,red-green,red-green,1,NaN,0.116666667,1,diverted_attention,partial_report,0,dual_tasks
7,same,NaN,NaN,NaN,0.516666667,NaN,green-red,green-red,1,NaN,0.116666667,1,diverted_attention,partial_report,0,dual_tasks
7,same,NaN,NaN,NaN,0.516666667,NaN,red-green,red-green,1,NaN,0.116666667,1,diverted_attention,partial_report,0,dual_tasks
7,same,different,3,NaN,0.516666667,0,green-red,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,different,different,3,NaN,0.516666667,1,red-green,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,different,NaN,NaN,NaN,0.516666667,NaN,green-red,green-red,2,NaN,0.116666667,1,diverted_attention,partial_report,0,dual_tasks
7,same,NaN,NaN,NaN,0.516666667,NaN,red-green,red-green,1,NaN,0.116666667,1,diverted_attention,partial_report,0,dual_tasks
7,different,different,1,NaN,0.516666667,1,red-green,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,different,NaN,NaN,NaN,0.516666667,NaN,green-red,green-red,1,NaN,0.116666667,1,diverted_attention,partial_report,0,dual_tasks
7,same,NaN,NaN,NaN,0.516666667,NaN,green-red,red-green,3,NaN,0.116666667,0,diverted_attention,partial_report,0,dual_tasks
7,different,NaN,NaN,NaN,0.516666667,NaN,green-red,green-red,3,NaN,0.116666667,1,diverted_attention,partial_report,0,dual_tasks
7,different,different,3,NaN,0.516666667,1,green-red,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,different,NaN,NaN,NaN,0.516666667,NaN,red-green,green-red,1,NaN,0.116666667,0,diverted_attention,partial_report,0,dual_tasks
7,different,different,3,NaN,0.516666667,1,green-red,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,different,NaN,NaN,NaN,0.516666667,NaN,red-green,green-red,1,NaN,0.116666667,0,diverted_attention,partial_report,0,dual_tasks
7,different,different,3,NaN,0.516666667,1,green-red,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,same,same,3,NaN,0.516666667,1,red-green,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,same,NaN,NaN,NaN,0.516666667,NaN,green-red,red-green,1,NaN,0.116666667,0,diverted_attention,partial_report,0,dual_tasks
7,same,NaN,NaN,NaN,0.516666667,NaN,red-green,green-red,1,NaN,0.116666667,0,diverted_attention,partial_report,0,dual_tasks
7,same,different,3,NaN,0.516666667,0,green-red,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
7,different,different,3,NaN,0.516666667,1,green-red,NaN,NaN,NaN,0.116666667,NaN,diverted_attention,partial_report,0,dual_tasks
